Theta Phi E_field
0.0 156.0 -0.07268670939383509
0.0 158.0 -0.07268670939383606
0.0 160.0 -0.07268670939383509
0.0 162.0 -0.07268670939383412
0.0 164.0 -0.07268670939383606
0.0 166.0 -0.07268670939383606
0.0 168.0 -0.07268670939383412
0.0 170.0 -0.07268670939383606
0.0 172.0 -0.07268670939383606
0.0 174.0 -0.07268670939383509
0.0 176.0 -0.07268670939383412
0.0 178.0 -0.07268670939383412
0.0 180.0 -0.07268670939383509
0.0 182.0 -0.07268670939383703
0.0 184.0 -0.07268670939383509
0.0 186.0 -0.07268670939383509
0.0 188.0 -0.07268670939383509
0.0 190.0 -0.07268670939383703
0.0 192.0 -0.07268670939383509
0.0 194.0 -0.07268670939383509
0.0 196.0 -0.07268670939383703
0.0 198.0 -0.07268670939383509
0.0 200.0 -0.07268670939383509
0.0 202.0 -0.07268670939383218
0.0 204.0 -0.07268670939383703
0.0 206.0 -0.07268670939383606
0.0 208.0 -0.07268670939383412
0.0 210.0 -0.07268670939383412
0.0 212.0 -0.07268670939383509
0.0 214.0 -0.07268670939383509
0.0 216.0 -0.07268670939383509
0.0 218.0 -0.07268670939383509
0.0 220.0 -0.07268670939383509
0.0 222.0 -0.07268670939383509
0.0 224.0 -0.07268670939383509
0.0 226.0 -0.07268670939383412
0.0 228.0 -0.07268670939383509
0.0 230.0 -0.07268670939383703
0.0 232.0 -0.07268670939383412
0.0 234.0 -0.07268670939383412
0.0 236.0 -0.07268670939383509
0.0 238.0 -0.07268670939383703
0.0 240.0 -0.07268670939383606
0.0 242.0 -0.07268670939383606
0.0 244.0 -0.07268670939383703
0.0 246.0 -0.07268670939383606
0.0 248.0 -0.07268670939383509
0.0 250.0 -0.07268670939383509
0.0 252.0 -0.07268670939383509
0.0 254.0 -0.07268670939383703
0.0 256.0 -0.07268670939383509
0.0 258.0 -0.07268670939383412
0.0 260.0 -0.07268670939383606
0.0 262.0 -0.07268670939383606
0.0 264.0 -0.07268670939383509
0.0 266.0 -0.07268670939383606
0.0 268.0 -0.07268670939383606
0.0 270.0 -0.07268670939383703
0.0 272.0 -0.07268670939383412
0.0 274.0 -0.07268670939383412
0.0 276.0 -0.07268670939383703
0.0 278.0 -0.07268670939383509
0.0 280.0 -0.07268670939383606
0.0 282.0 -0.07268670939383412
0.0 284.0 -0.07268670939383606
0.0 286.0 -0.07268670939383509
0.0 288.0 -0.07268670939383509
0.0 290.0 -0.07268670939383606
0.0 292.0 -0.07268670939383606
0.0 294.0 -0.07268670939383606
0.0 296.0 -0.07268670939383509
0.0 298.0 -0.07268670939383509
0.0 300.0 -0.07268670939383703
0.0 302.0 -0.07268670939383606
0.0 304.0 -0.07268670939383509
0.0 306.0 -0.07268670939383509
0.0 308.0 -0.07268670939383606
0.0 310.0 -0.07268670939383606
0.0 312.0 -0.07268670939383703
0.0 314.0 -0.07268670939383606
0.0 316.0 -0.07268670939383509
0.0 318.0 -0.07268670939383606
0.0 320.0 -0.07268670939383703
0.0 322.0 -0.07268670939383412
0.0 324.0 -0.07268670939383509
0.0 326.0 -0.07268670939383703
0.0 328.0 -0.07268670939383703
0.0 330.0 -0.07268670939383606
0.0 332.0 -0.07268670939383703
0.0 334.0 -0.07268670939383703
0.0 336.0 -0.07268670939383606
0.0 338.0 -0.07268670939383509
0.0 340.0 -0.07268670939383703
0.0 342.0 -0.07268670939383703
0.0 344.0 -0.07268670939383606
0.0 346.0 -0.07268670939383509
0.0 348.0 -0.07268670939383606
0.0 350.0 -0.07268670939383606
0.0 352.0 -0.07268670939383606
0.0 354.0 -0.07268670939383509
0.0 356.0 -0.07268670939383606
0.0 358.0 -0.07268670939383606
5.0 0.0 -0.9916450067054587
5.0 2.0 -0.9826927759186839
5.0 4.0 -0.9741164891316922
5.0 6.0 -0.9659400101144386
5.0 8.0 -0.9581866096044811
5.0 10.0 -0.950878799954381
5.0 12.0 -0.9440381196050612
5.0 14.0 -0.9376848733008125
5.0 16.0 -0.9318378358201136
5.0 18.0 -0.9265139285144047
5.0 20.0 -0.9217278790850332
5.0 22.0 -0.9174918757654605
5.0 24.0 -0.9138152274072273
5.0 26.0 -0.910704040905435
5.0 28.0 -0.9081609269663096
5.0 30.0 -0.9061847444503144
5.0 32.0 -0.9047703924612703
5.0 34.0 -0.90390865804193
5.0 36.0 -0.9035861258305057
5.0 38.0 -0.9037851543812392
5.0 40.0 -0.9044839221072554
5.0 42.0 -0.9056565440139517
5.0 44.0 -0.9072732586032861
5.0 46.0 -0.9093006825860144
5.0 48.0 -0.9117021293797465
5.0 50.0 -0.9144379858300471
5.0 52.0 -0.9174661402014223
5.0 54.0 -0.9207424532709702
5.0 56.0 -0.9242212633445219
5.0 58.0 -0.9278559152230974
5.0 60.0 -0.931599302595679
5.0 62.0 -0.9354044130385024
5.0 64.0 -0.9392248647756785
5.0 66.0 -0.9430154246119684
5.0 68.0 -0.9467324969936566
5.0 70.0 -0.9503345749885493
5.0 72.0 -0.953782645094944
5.0 74.0 -0.9570405391738905
5.0 76.0 -0.9600752284189323
5.0 78.0 -0.9628570560867877
5.0 80.0 -0.9653599076500949
5.0 82.0 -0.9675613190231253
5.0 84.0 -0.9694425254656773
5.0 86.0 -0.970988455593837
5.0 88.0 -0.9721876765233922
5.0 90.0 -0.9730322974533963
5.0 92.0 -0.973517839889656
5.0 94.0 -0.9736430831595779
5.0 96.0 -0.9734098938572279
5.0 98.0 -0.9728230473893515
5.0 100.0 -0.9718900489098787
5.0 102.0 -0.9706209597018428
5.0 104.0 -0.9690282335840135
5.0 106.0 -0.9671265662923058
5.0 108.0 -0.9649327591248115
5.0 110.0 -0.9624655965507255
5.0 112.0 -0.959745736059881
5.0 114.0 -0.9567956073424483
5.0 116.0 -0.9536393169848498
5.0 118.0 -0.950302554269953
5.0 120.0 -0.9468124933766111
5.0 122.0 -0.9431976872673765
5.0 124.0 -0.939487948803921
5.0 126.0 -0.9357142151014368
5.0 128.0 -0.9319083917912778
5.0 130.0 -0.9281031746720235
5.0 132.0 -0.9243318471667438
5.0 134.0 -0.9206280530441309
5.0 136.0 -0.917025544982317
5.0 138.0 -0.9135579107327817
5.0 140.0 -0.910258279849311
5.0 142.0 -0.9071590151470368
5.0 144.0 -0.9042913942041865
5.0 146.0 -0.9016852872611593
5.0 148.0 -0.8993688387499785
5.0 150.0 -0.8973681603432686
5.0 152.0 -0.8957070437917904
5.0 154.0 -0.8944067018793977
5.0 156.0 -0.8934855455356915
5.0 158.0 -0.8929590044997003
5.0 160.0 -0.8928393979336774
5.0 162.0 -0.8931358600757018
5.0 164.0 -0.8938543244432942
5.0 166.0 -0.8949975683225669
5.0 168.0 -0.8965653173740409
5.0 170.0 -0.8985544082388117
5.0 172.0 -0.9009590051191596
5.0 174.0 -0.9037708645154163
5.0 176.0 -0.9069796406977514
5.0 178.0 -0.9105732231400578
5.0 180.0 -0.9145380960943978
5.0 182.0 -0.9188597097761864
5.0 184.0 -0.9235228522867964
5.0 186.0 -0.928512011430938
5.0 188.0 -0.9338117159866102
5.0 190.0 -0.9394068467357755
5.0 192.0 -0.9452829086314962
5.0 194.0 -0.9514262568160826
5.0 196.0 -0.9578242707590592
5.0 198.0 -0.9644654724891831
5.0 200.0 -0.9713395866834708
5.0 202.0 -0.9784375421796155
5.0 204.0 -0.9857514162310134
5.0 206.0 -0.9932743244681553
5.0 208.0 -1.0010002610181306
5.0 210.0 -1.0089238945285335
5.0 212.0 -1.0170403269191521
5.0 214.0 -1.0253448225305222
5.0 216.0 -1.0338325159490644
5.0 218.0 -1.0424981071669306
5.0 220.0 -1.0513355528882817
5.0 222.0 -1.0603377627312622
5.0 224.0 -1.0694963088064136
5.0 226.0 -1.0788011566856757
5.0 228.0 -1.08824042512091
5.0 230.0 -1.0978001810361664
5.0 232.0 -1.107464275316609
5.0 234.0 -1.117214223767089
5.0 236.0 -1.1270291363398277
5.0 238.0 -1.136885696367512
5.0 240.0 -1.1467581901282382
5.0 242.0 -1.156618585662967
5.0 244.0 -1.1664366584223222
5.0 246.0 -1.176180160096939
5.0 248.0 -1.185815025943294
5.0 250.0 -1.1953056151065886
5.0 252.0 -1.2046149779058004
5.0 254.0 -1.2137051438081783
5.0 256.0 -1.2225374238895044
5.0 258.0 -1.2310727219378406
5.0 260.0 -1.2392718489789336
5.0 262.0 -1.2470958368266953
5.0 264.0 -1.25450624722396
5.0 266.0 -1.261465474155719
5.0 268.0 -1.2679370379055366
5.0 270.0 -1.2738858703012592
5.0 272.0 -1.2792785912845779
5.0 274.0 -1.2840837773797946
5.0 276.0 -1.2882722227901902
5.0 278.0 -1.2918171936989953
5.0 280.0 -1.294694675904945
5.0 282.0 -1.2968836152133802
5.0 284.0 -1.2983661490908418
5.0 286.0 -1.2991278270499682
5.0 288.0 -1.2991578161532615
5.0 290.0 -1.298449087006498
5.0 292.0 -1.2969985747535704
5.0 294.0 -1.2948073089748615
5.0 296.0 -1.2918805061085377
5.0 298.0 -1.2882276181150318
5.0 300.0 -1.2838623316228834
5.0 302.0 -1.2788025127341136
5.0 304.0 -1.2730700940070707
5.0 306.0 -1.266690901823384
5.0 308.0 -1.2596944243087596
5.0 310.0 -1.2521135221187853
5.0 312.0 -1.2439840866104233
5.0 314.0 -1.2353446520791982
5.0 316.0 -1.2262359707308659
5.0 318.0 -1.216700560761951
5.0 320.0 -1.206782239243884
5.0 322.0 -1.1965256523595977
5.0 324.0 -1.1859758158693414
5.0 326.0 -1.1751776784530692
5.0 328.0 -1.164175719786185
5.0 330.0 -1.153013593879587
5.0 332.0 -1.1417338264074601
5.0 334.0 -1.1303775725355543
5.0 336.0 -1.118984439248997
5.0 338.0 -1.107592373477346
5.0 340.0 -1.0962376145526775
5.0 342.0 -1.0849547068427414
5.0 344.0 -1.0737765659036076
5.0 346.0 -1.0627345893107947
5.0 348.0 -1.0518588015569612
5.0 350.0 -1.0411780211272275
5.0 352.0 -1.0307200371353873
5.0 354.0 -1.0205117827524575
5.0 356.0 -1.0105794930808907
5.0 358.0 -1.000948836093135
10.0 0.0 -3.393501157321523
10.0 2.0 -3.374716764717896
10.0 4.0 -3.3555503888136133
10.0 6.0 -3.336142272188407
10.0 8.0 -3.3166779033546723
10.0 10.0 -3.2973810038480487
10.0 12.0 -3.2785049464559934
10.0 14.0 -3.2603231310009093
10.0 16.0 -3.2431188570710616
10.0 18.0 -3.2271752064780506
10.0 20.0 -3.212765389811606
10.0 22.0 -3.2001439309836224
10.0 24.0 -3.18953897126872
10.0 26.0 -3.1811458794231795
10.0 28.0 -3.1751222646931043
10.0 30.0 -3.1715844104652238
10.0 32.0 -3.17060508130606
10.0 34.0 -3.172212606498988
10.0 36.0 -3.176391108645795
10.0 38.0 -3.183081725080056
10.0 40.0 -3.192184660800929
10.0 42.0 -3.203561912301536
10.0 44.0 -3.2170405101409694
10.0 46.0 -3.2324161428348157
10.0 48.0 -3.249457044390822
10.0 50.0 -3.267908051566768
10.0 52.0 -3.28749476361974
10.0 54.0 -3.307927765607869
10.0 56.0 -3.328906904345401
10.0 58.0 -3.350125631402637
10.0 60.0 -3.3712754469529926
10.0 62.0 -3.392050488217646
10.0 64.0 -3.412152303103136
10.0 66.0 -3.431294830260091
10.0 68.0 -3.4492095694047653
10.0 70.0 -3.465650870703186
10.0 72.0 -3.4804012026872693
10.0 74.0 -3.4932761815058027
10.0 76.0 -3.504129070919417
10.0 78.0 -3.5128544058816287
10.0 80.0 -3.519390367644597
10.0 82.0 -3.523719558621658
10.0 84.0 -3.525867899783653
10.0 86.0 -3.5259015036054904
10.0 88.0 -3.5239215531091834
10.0 90.0 -3.5200574236004085
10.0 92.0 -3.5144584908764145
10.0 94.0 -3.507285245975027
10.0 96.0 -3.4987004509262216
10.0 98.0 -3.4888610985850925
10.0 100.0 -3.4779118710108876
10.0 102.0 -3.4659806291594135
10.0 104.0 -3.453176231934761
10.0 106.0 -3.439588708092315
10.0 108.0 -3.4252915309891865
10.0 110.0 -3.410345515192699
10.0 112.0 -3.394803699989799
10.0 114.0 -3.378716529040369
10.0 116.0 -3.362136681635533
10.0 118.0 -3.345123045255886
10.0 120.0 -3.3277435125968537
10.0 122.0 -3.310076501457143
10.0 124.0 -3.2922112943715485
10.0 126.0 -3.274247444589057
10.0 128.0 -3.256293576025593
10.0 130.0 -3.2384659119371753
10.0 132.0 -3.220886809097613
10.0 134.0 -3.203683470750811
10.0 136.0 -3.186986887809364
10.0 138.0 -3.170930939426082
10.0 140.0 -3.1556514928591217
10.0 142.0 -3.141285293030907
10.0 144.0 -3.1279684303434543
10.0 146.0 -3.115834218767855
10.0 148.0 -3.105010395611845
10.0 150.0 -3.0956156555893872
10.0 152.0 -3.087755638664188
10.0 154.0 -3.0815185879004203
10.0 156.0 -3.076970967241767
10.0 158.0 -3.0741533710982805
10.0 160.0 -3.07307706433162
10.0 162.0 -3.0737214642660597
10.0 164.0 -3.076032821530721
10.0 166.0 -3.07992428242502
10.0 168.0 -3.0852774315530995
10.0 170.0 -3.091945328155006
10.0 172.0 -3.0997569688296176
10.0 174.0 -3.1085230358969524
10.0 176.0 -3.118042724195832
10.0 178.0 -3.128111377683781
10.0 180.0 -3.13852860919662
10.0 182.0 -3.149106523095378
10.0 184.0 -3.159677616335383
10.0 186.0 -3.1701019080219695
10.0 188.0 -3.1802728526114104
10.0 190.0 -3.190121638676951
10.0 192.0 -3.1996195698603174
10.0 194.0 -3.208778365091496
10.0 196.0 -3.2176483889540113
10.0 198.0 -3.226315008410677
10.0 200.0 -3.234893441524078
10.0 202.0 -3.2435225898137574
10.0 204.0 -3.2523584070705542
10.0 206.0 -3.261567343363321
10.0 208.0 -3.271320316581325
10.0 210.0 -3.2817875208843366
10.0 212.0 -3.2931342070326775
10.0 214.0 -3.305517393225506
10.0 216.0 -3.3190833150515084
10.0 218.0 -3.333965321685526
10.0 220.0 -3.3502818855510963
10.0 222.0 -3.3681344168685827
10.0 224.0 -3.387604655609678
10.0 226.0 -3.408751536530548
10.0 228.0 -3.431607568612324
10.0 230.0 -3.456174917265336
10.0 232.0 -3.4824215060854433
10.0 234.0 -3.510277548072645
10.0 236.0 -3.539632961928439
10.0 238.0 -3.5703361205501656
10.0 240.0 -3.602194314923443
10.0 242.0 -3.6349762015902427
10.0 244.0 -3.6684163453073335
10.0 246.0 -3.702221784689428
10.0 248.0 -3.736080355621402
10.0 250.0 -3.7696703254533976
10.0 252.0 -3.8026707412739076
10.0 254.0 -3.8347717966787997
10.0 256.0 -3.8656844876162095
10.0 258.0 -3.8951488663880953
10.0 260.0 -3.9229403125644327
10.0 262.0 -3.9488734103561525
10.0 264.0 -3.9728032358921728
10.0 266.0 -3.9946240911554765
10.0 268.0 -4.014265947910722
10.0 270.0 -4.031689059880196
10.0 272.0 -4.046877344429964
10.0 274.0 -4.059831213088
10.0 276.0 -4.070560538864277
10.0 278.0 -4.079078391571513
10.0 280.0 -4.085396061235549
10.0 282.0 -4.089519740129802
10.0 284.0 -4.091449064014271
10.0 286.0 -4.091177540462187
10.0 288.0 -4.088694731985609
10.0 290.0 -4.083989925680544
10.0 292.0 -4.077056916923059
10.0 294.0 -4.06789946607954
10.0 296.0 -4.056536954897685
10.0 298.0 -4.043009771454104
10.0 300.0 -4.027383985731853
10.0 302.0 -4.009754937291427
10.0 304.0 -3.9902494363231855
10.0 306.0 -3.969026373166648
10.0 308.0 -3.946275632308827
10.0 310.0 -3.9222153081548097
10.0 312.0 -3.8970873153471333
10.0 314.0 -3.8711515711192717
10.0 316.0 -3.844678997714737
10.0 318.0 -3.8179436476348987
10.0 320.0 -3.7912142933201594
10.0 322.0 -3.764745846884778
10.0 324.0 -3.7387709863213496
10.0 326.0 -3.713492363687666
10.0 328.0 -3.6890757591129675
10.0 330.0 -3.6656445220404663
10.0 332.0 -3.643275607049979
10.0 334.0 -3.6219974642660278
10.0 336.0 -3.6017899819182664
10.0 338.0 -3.582586599699199
10.0 340.0 -3.564278616009049
10.0 342.0 -3.546721601837017
10.0 344.0 -3.5297437133433633
10.0 346.0 -3.5131555714565006
10.0 348.0 -3.496761259846269
10.0 350.0 -3.480369894068796
10.0 352.0 -3.463807146397544
10.0 354.0 -3.4469260832433193
10.0 356.0 -3.4296166920934574
10.0 358.0 -3.4118135445398767
15.0 0.0 -7.750010195802272
15.0 2.0 -7.689576609647444
15.0 4.0 -7.625207314579737
15.0 6.0 -7.558338085763138
15.0 8.0 -7.490567183039541
15.0 10.0 -7.423563465796566
15.0 12.0 -7.358978359572933
15.0 14.0 -7.298368971819269
15.0 16.0 -7.243137381317702
15.0 18.0 -7.194488576852565
15.0 20.0 -7.153407079113889
15.0 22.0 -7.120650237221133
15.0 24.0 -7.096754739724264
15.0 26.0 -7.082052117438482
15.0 28.0 -7.076688953828204
15.0 30.0 -7.080648089469025
15.0 32.0 -7.093768167443583
15.0 34.0 -7.115760209635935
15.0 36.0 -7.1462212900056885
15.0 38.0 -7.184646519722162
15.0 40.0 -7.230441251056748
15.0 42.0 -7.282935487245366
15.0 44.0 -7.341401911072882
15.0 46.0 -7.405077806858802
15.0 48.0 -7.47318967439491
15.0 50.0 -7.544977852039222
15.0 52.0 -7.619717363844732
15.0 54.0 -7.696730837943237
15.0 56.0 -7.775389946757764
15.0 58.0 -7.855103431705658
15.0 60.0 -7.935292192803498
15.0 62.0 -8.015354717815358
15.0 64.0 -8.094628716588023
15.0 66.0 -8.172356605074746
15.0 68.0 -8.24766295060685
15.0 70.0 -8.319550879365972
15.0 72.0 -8.386921811839388
15.0 74.0 -8.448619130628666
15.0 76.0 -8.503492191023248
15.0 78.0 -8.550473310376661
15.0 80.0 -8.588657816520499
15.0 82.0 -8.61737641315365
15.0 84.0 -8.636250105897615
15.0 86.0 -8.645220366158673
15.0 88.0 -8.644550477126243
15.0 90.0 -8.63479750449655
15.0 92.0 -8.61675766785895
15.0 94.0 -8.591390884216851
15.0 96.0 -8.559732817039333
15.0 98.0 -8.522804696024897
15.0 100.0 -8.481532112139456
15.0 102.0 -8.43668351435235
15.0 104.0 -8.388836959979042
15.0 106.0 -8.33837986133663
15.0 108.0 -8.285541510608205
15.0 110.0 -8.23045289136887
15.0 112.0 -8.173223707554033
15.0 114.0 -8.114023605652015
15.0 116.0 -8.053153834223501
15.0 118.0 -7.991097188690826
15.0 120.0 -7.928537635157491
15.0 122.0 -7.866345736917141
15.0 124.0 -7.805531042198668
15.0 126.0 -7.747167169331787
15.0 128.0 -7.6922989364377194
15.0 130.0 -7.641843272395762
15.0 132.0 -7.596496725293181
15.0 134.0 -7.55666212648706
15.0 136.0 -7.522405348697748
15.0 138.0 -7.493450102841389
15.0 140.0 -7.46921441471593
15.0 142.0 -7.448887046301264
15.0 144.0 -7.43153618269767
15.0 146.0 -7.416237015944038
15.0 148.0 -7.402200501368035
15.0 150.0 -7.388883675830057
15.0 152.0 -7.376063365090415
15.0 154.0 -7.3638600807357735
15.0 156.0 -7.3527067576600045
15.0 158.0 -7.343266242318016
15.0 160.0 -7.3363101993424795
15.0 162.0 -7.332578553807618
15.0 164.0 -7.332641523111777
15.0 166.0 -7.336785363270058
15.0 168.0 -7.344938613772295
15.0 170.0 -7.356648884878908
15.0 172.0 -7.371112359283495
15.0 174.0 -7.387250459549923
15.0 176.0 -7.403821702869768
15.0 178.0 -7.41955250426007
15.0 180.0 -7.433269107074837
15.0 182.0 -7.444013967070672
15.0 184.0 -7.451133377108565
15.0 186.0 -7.454328115654084
15.0 188.0 -7.4536644904354095
15.0 190.0 -7.449548431535156
15.0 192.0 -7.4426695623041494
15.0 194.0 -7.433924994862195
15.0 196.0 -7.424333774606808
15.0 198.0 -7.414952496025457
15.0 200.0 -7.406800908678547
15.0 202.0 -7.400803769304871
15.0 204.0 -7.397752291139944
15.0 206.0 -7.398285782664868
15.0 208.0 -7.402891821104061
15.0 210.0 -7.411921761489016
15.0 212.0 -7.425617548695089
15.0 214.0 -7.44414553939934
15.0 216.0 -7.467633131284071
15.0 218.0 -7.4962042083816485
15.0 220.0 -7.530009581970506
15.0 222.0 -7.569248697508271
15.0 224.0 -7.614178996145392
15.0 226.0 -7.665109688835569
15.0 228.0 -7.722377589494221
15.0 230.0 -7.7863042650418
15.0 232.0 -7.857136128736451
15.0 234.0 -7.934972026310455
15.0 236.0 -8.019685903278319
15.0 238.0 -8.110854694205434
15.0 240.0 -8.207702997700949
15.0 242.0 -8.309075848293068
15.0 244.0 -8.41344864575737
15.0 246.0 -8.518979062655866
15.0 248.0 -8.623599944768834
15.0 250.0 -8.725145714924503
15.0 252.0 -8.821498821341642
15.0 254.0 -8.910738686627775
15.0 256.0 -8.991274481810793
15.0 258.0 -9.061945252412949
15.0 260.0 -9.122075956638065
15.0 262.0 -9.171484614176205
15.0 264.0 -9.210442533152843
15.0 266.0 -9.239595278943726
15.0 268.0 -9.259856026950427
15.0 270.0 -9.272285067070225
15.0 272.0 -9.277969626962097
15.0 274.0 -9.277917025702816
15.0 276.0 -9.272971630260674
15.0 278.0 -9.263762429493564
15.0 280.0 -9.250683722514099
15.0 282.0 -9.233907084460046
15.0 284.0 -9.213419119223792
15.0 286.0 -9.1890770886073
15.0 288.0 -9.16067356953178
15.0 290.0 -9.128001727469194
15.0 292.0 -9.090914218239512
15.0 294.0 -9.049370645275644
15.0 296.0 -9.003470480543387
15.0 298.0 -8.95347016121154
15.0 300.0 -8.899784636805467
15.0 302.0 -8.842974985949146
15.0 304.0 -8.783724845862281
15.0 306.0 -8.722809214585107
15.0 308.0 -8.66105954805732
15.0 310.0 -8.59932886044885
15.0 312.0 -8.538459743773577
15.0 314.0 -8.479257010700906
15.0 316.0 -8.42246532257263
15.0 318.0 -8.36875102321111
15.0 320.0 -8.31868671843125
15.0 322.0 -8.272737028663776
15.0 324.0 -8.231244330493382
15.0 326.0 -8.194413996018566
15.0 328.0 -8.162299402510042
15.0 330.0 -8.134787640827925
15.0 332.0 -8.111587332884088
15.0 334.0 -8.092220314028474
15.0 336.0 -8.07601922508405
15.0 338.0 -8.062133325917472
15.0 340.0 -8.049545013724039
15.0 342.0 -8.03709941351192
15.0 344.0 -8.023548759237787
15.0 346.0 -8.007611913783599
15.0 348.0 -7.988047278790473
15.0 350.0 -7.963734778592149
15.0 352.0 -7.9337600789049585
15.0 354.0 -7.897492375088659
15.0 356.0 -7.854646557117554
15.0 358.0 -7.805321663080478
20.0 0.0 -15.907021673280987
20.0 2.0 -15.753288506416192
20.0 4.0 -15.58562701362957
20.0 6.0 -15.406401039613339
20.0 8.0 -15.217668885588878
20.0 10.0 -15.021208049273246
20.0 12.0 -14.818578677975198
20.0 14.0 -14.611218915051843
20.0 16.0 -14.400571265447073
20.0 18.0 -14.188236224579587
20.0 20.0 -13.976139542557425
20.0 22.0 -13.766687922264369
20.0 24.0 -13.562880571583385
20.0 26.0 -13.368344829815651
20.0 28.0 -13.18727372472768
20.0 30.0 -13.024259210734614
20.0 32.0 -12.88403256726103
20.0 34.0 -12.771138648381342
20.0 36.0 -12.689580575141866
20.0 38.0 -12.642475295747598
20.0 40.0 -12.631759035721517
20.0 42.0 -12.657976497448155
20.0 44.0 -12.720179959683326
20.0 46.0 -12.81595459557083
20.0 48.0 -12.94157405393724
20.0 50.0 -13.092275220606744
20.0 52.0 -13.26262361987009
20.0 54.0 -13.446923504146046
20.0 56.0 -13.639613640049879
20.0 58.0 -13.835586277148362
20.0 60.0 -14.030376652341005
20.0 62.0 -14.220194265410415
20.0 64.0 -14.40180175868608
20.0 66.0 -14.57228612632318
20.0 68.0 -14.728801932099637
20.0 70.0 -14.868387785834736
20.0 72.0 -14.987954957179577
20.0 74.0 -15.084510827137905
20.0 76.0 -15.155607078650856
20.0 78.0 -15.19990755569764
20.0 80.0 -15.21769089423842
20.0 82.0 -15.211086393860771
20.0 84.0 -15.183914853005096
20.0 86.0 -15.141145531413674
20.0 88.0 -15.088118568839153
20.0 90.0 -15.029752404543665
20.0 92.0 -14.969935443879162
20.0 94.0 -14.911216737323914
20.0 96.0 -14.854808321665425
20.0 98.0 -14.800829398721476
20.0 100.0 -14.748677473809938
20.0 102.0 -14.697406444181373
20.0 104.0 -14.646019507526349
20.0 106.0 -14.59363206353798
20.0 108.0 -14.539509182515193
20.0 110.0 -14.483018655645788
20.0 112.0 -14.423557485358497
20.0 114.0 -14.360509562935977
20.0 116.0 -14.293281454429996
20.0 118.0 -14.221444459936688
20.0 120.0 -14.144982259481871
20.0 122.0 -14.06460355081153
20.0 124.0 -13.98203676671115
20.0 126.0 -13.90019883115534
20.0 128.0 -13.823141884122382
20.0 130.0 -13.755734927189152
20.0 132.0 -13.703112225707358
20.0 134.0 -13.669985506682272
20.0 136.0 -13.659949264964172
20.0 138.0 -13.674905435881827
20.0 140.0 -13.714709132150151
20.0 142.0 -13.777106494609965
20.0 144.0 -13.858004642940688
20.0 146.0 -13.952076980898532
20.0 148.0 -14.053655807957535
20.0 150.0 -14.157796054169587
20.0 152.0 -14.261321239870881
