Theta Phi E_field
0.0 0.0 0.009697946691029427
0.0 2.0 0.009697946691029427
0.0 4.0 0.0096979466910275
0.0 6.0 0.009697946691029427
0.0 8.0 0.009697946691029427
0.0 10.0 0.009697946691029427
0.0 12.0 0.0096979466910275
0.0 14.0 0.009697946691029427
0.0 16.0 0.0096979466910275
0.0 18.0 0.009697946691029427
0.0 20.0 0.0096979466910275
0.0 22.0 0.0096979466910275
0.0 24.0 0.009697946691031354
0.0 26.0 0.009697946691029427
0.0 28.0 0.0096979466910275
0.0 30.0 0.009697946691029427
0.0 32.0 0.0096979466910275
0.0 34.0 0.0096979466910275
0.0 36.0 0.009697946691025574
0.0 38.0 0.009697946691029427
0.0 40.0 0.0096979466910275
0.0 42.0 0.009697946691025574
0.0 44.0 0.009697946691029427
0.0 46.0 0.0096979466910275
0.0 48.0 0.0096979466910275
0.0 50.0 0.009697946691029427
0.0 52.0 0.009697946691029427
0.0 54.0 0.009697946691029427
0.0 56.0 0.009697946691029427
0.0 58.0 0.009697946691029427
0.0 60.0 0.0096979466910275
0.0 62.0 0.0096979466910275
0.0 64.0 0.0096979466910275
0.0 66.0 0.009697946691029427
0.0 68.0 0.0096979466910275
0.0 70.0 0.009697946691029427
0.0 72.0 0.0096979466910275
0.0 74.0 0.009697946691029427
0.0 76.0 0.0096979466910275
0.0 78.0 0.009697946691031354
0.0 80.0 0.0096979466910275
0.0 82.0 0.009697946691029427
0.0 84.0 0.0096979466910275
0.0 86.0 0.009697946691029427
0.0 88.0 0.0096979466910275
0.0 90.0 0.009697946691029427
0.0 92.0 0.0096979466910275
0.0 94.0 0.009697946691029427
0.0 96.0 0.009697946691029427
0.0 98.0 0.009697946691029427
0.0 100.0 0.0096979466910275
0.0 102.0 0.009697946691029427
0.0 104.0 0.0096979466910275
0.0 106.0 0.0096979466910275
0.0 108.0 0.009697946691025574
0.0 110.0 0.0096979466910275
0.0 112.0 0.009697946691025574
0.0 114.0 0.009697946691029427
0.0 116.0 0.009697946691025574
0.0 118.0 0.0096979466910275
0.0 120.0 0.009697946691029427
0.0 122.0 0.0096979466910275
0.0 124.0 0.009697946691029427
0.0 126.0 0.0096979466910275
0.0 128.0 0.009697946691031354
0.0 130.0 0.009697946691029427
0.0 132.0 0.0096979466910275
0.0 134.0 0.0096979466910275
0.0 136.0 0.0096979466910275
0.0 138.0 0.0096979466910275
0.0 140.0 0.009697946691025574
0.0 142.0 0.009697946691029427
0.0 144.0 0.0096979466910275
0.0 146.0 0.009697946691029427
0.0 148.0 0.009697946691029427
0.0 150.0 0.0096979466910275
0.0 152.0 0.009697946691029427
0.0 154.0 0.0096979466910275
0.0 156.0 0.009697946691029427
0.0 158.0 0.009697946691029427
0.0 160.0 0.009697946691029427
0.0 162.0 0.009697946691029427
0.0 164.0 0.009697946691029427
0.0 166.0 0.0096979466910275
0.0 168.0 0.009697946691031354
0.0 170.0 0.0096979466910275
0.0 172.0 0.0096979466910275
0.0 174.0 0.009697946691029427
0.0 176.0 0.009697946691029427
0.0 178.0 0.009697946691029427
0.0 180.0 0.0096979466910275
0.0 182.0 0.009697946691029427
0.0 184.0 0.0096979466910275
0.0 186.0 0.009697946691029427
0.0 188.0 0.009697946691029427
0.0 190.0 0.0096979466910275
0.0 192.0 0.0096979466910275
0.0 194.0 0.0096979466910275
0.0 196.0 0.009697946691029427
0.0 198.0 0.009697946691029427
0.0 200.0 0.009697946691029427
0.0 202.0 0.009697946691029427
0.0 204.0 0.009697946691029427
0.0 206.0 0.009697946691029427
0.0 208.0 0.0096979466910275
0.0 210.0 0.009697946691029427
0.0 212.0 0.0096979466910275
0.0 214.0 0.009697946691029427
0.0 216.0 0.0096979466910275
0.0 218.0 0.009697946691031354
0.0 220.0 0.0096979466910275
0.0 222.0 0.0096979466910275
0.0 224.0 0.009697946691029427
0.0 226.0 0.009697946691029427
0.0 228.0 0.009697946691029427
0.0 230.0 0.009697946691029427
0.0 232.0 0.009697946691029427
0.0 234.0 0.0096979466910275
0.0 236.0 0.009697946691029427
0.0 238.0 0.009697946691029427
0.0 240.0 0.0096979466910275
0.0 242.0 0.009697946691029427
0.0 244.0 0.0096979466910275
0.0 246.0 0.009697946691029427
0.0 248.0 0.009697946691029427
0.0 250.0 0.0096979466910275
0.0 252.0 0.009697946691029427
0.0 254.0 0.009697946691029427
0.0 256.0 0.0096979466910275
0.0 258.0 0.009697946691029427
0.0 260.0 0.009697946691029427
0.0 262.0 0.0096979466910275
0.0 264.0 0.0096979466910275
0.0 266.0 0.009697946691029427
0.0 268.0 0.009697946691029427
0.0 270.0 0.009697946691029427
0.0 272.0 0.009697946691031354
0.0 274.0 0.009697946691031354
0.0 276.0 0.009697946691029427
0.0 278.0 0.009697946691029427
0.0 280.0 0.009697946691029427
0.0 282.0 0.0096979466910275
0.0 284.0 0.009697946691029427
0.0 286.0 0.009697946691029427
0.0 288.0 0.009697946691029427
0.0 290.0 0.0096979466910275
0.0 292.0 0.0096979466910275
0.0 294.0 0.009697946691029427
0.0 296.0 0.009697946691029427
0.0 298.0 0.0096979466910275
0.0 300.0 0.009697946691029427
0.0 302.0 0.009697946691029427
0.0 304.0 0.009697946691025574
0.0 306.0 0.0096979466910275
0.0 308.0 0.009697946691029427
0.0 310.0 0.0096979466910275
0.0 312.0 0.0096979466910275
0.0 314.0 0.009697946691029427
0.0 316.0 0.0096979466910275
0.0 318.0 0.009697946691029427
0.0 320.0 0.009697946691029427
0.0 322.0 0.0096979466910275
0.0 324.0 0.009697946691025574
0.0 326.0 0.0096979466910275
0.0 328.0 0.009697946691029427
0.0 330.0 0.009697946691025574
0.0 332.0 0.009697946691029427
0.0 334.0 0.009697946691025574
0.0 336.0 0.009697946691029427
0.0 338.0 0.0096979466910275
0.0 340.0 0.009697946691029427
0.0 342.0 0.009697946691031354
0.0 344.0 0.009697946691029427
0.0 346.0 0.009697946691029427
0.0 348.0 0.0096979466910275
0.0 350.0 0.0096979466910275
0.0 352.0 0.0096979466910275
0.0 354.0 0.0096979466910275
0.0 356.0 0.009697946691025574
0.0 358.0 0.009697946691029427
5.0 0.0 -0.9370937325055285
5.0 2.0 -0.9303522429022313
5.0 4.0 -0.9237573173062169
5.0 6.0 -0.9173301660413415
5.0 8.0 -0.9110923849554552
5.0 10.0 -0.9050658447079389
5.0 12.0 -0.8992725334588583
5.0 14.0 -0.8937343559134665
5.0 16.0 -0.8884728933325426
5.0 18.0 -0.8835091305808482
5.0 20.0 -0.8788631575087736
5.0 22.0 -0.8745538529124975
5.0 24.0 -0.8705985599743735
5.0 26.0 -0.8670127624375357
5.0 28.0 -0.8638097708180165
5.0 30.0 -0.8610004277150853
5.0 32.0 -0.8585928407661836
5.0 34.0 -0.8565921510343006
5.0 36.0 -0.8550003436464135
5.0 38.0 -0.853816106359746
5.0 40.0 -0.853034740458674
5.0 42.0 -0.8526481270217654
5.0 44.0 -0.8526447501876413
5.0 46.0 -0.8530097776322655
5.0 48.0 -0.853725197087847
5.0 50.0 -0.8547700064219812
5.0 52.0 -0.8561204535878923
5.0 54.0 -0.8577503216818321
5.0 56.0 -0.8596312534252344
5.0 58.0 -0.8617331086466218
5.0 60.0 -0.8640243477834829
5.0 62.0 -0.8664724340645092
5.0 64.0 -0.8690442468679943
5.0 66.0 -0.8717064987770906
5.0 68.0 -0.8744261490552806
5.0 70.0 -0.877170806628751
5.0 72.0 -0.8799091161649055
5.0 74.0 -0.8826111214523842
5.0 76.0 -0.8852486009908804
5.0 78.0 -0.8877953714595941
5.0 80.0 -0.8902275555241467
5.0 82.0 -0.8925238112370424
5.0 84.0 -0.8946655210636882
5.0 86.0 -0.8966369393062095
5.0 88.0 -0.8984252973874574
5.0 90.0 -0.9000208670889616
5.0 92.0 -0.9014169824064286
5.0 94.0 -0.9026100211949933
5.0 96.0 -0.9035993482289427
5.0 98.0 -0.9043872217030674
5.0 100.0 -0.9049786655630407
5.0 102.0 -0.9053813103766193
5.0 104.0 -0.9056052057512936
5.0 106.0 -0.905662607569478
5.0 108.0 -0.9055677435479659
5.0 110.0 -0.905336560830665
5.0 112.0 -0.904986459484637
5.0 114.0 -0.9045360158807099
5.0 116.0 -0.9040046999917839
5.0 118.0 -0.9034125906254828
5.0 120.0 -0.902780092516893
5.0 122.0 -0.9021276590391909
5.0 124.0 -0.9014755240467954
5.0 126.0 -0.9008434460551616
5.0 128.0 -0.9002504675953384
5.0 130.0 -0.8997146921774717
5.0 132.0 -0.8992530808755378
5.0 134.0 -0.8988812701279153
5.0 136.0 -0.8986134119566243
5.0 138.0 -0.8984620374613749
5.0 140.0 -0.8984379441585995
5.0 142.0 -0.8985501075193105
5.0 144.0 -0.8988056169157926
5.0 146.0 -0.8992096361106641
5.0 148.0 -0.8997653884006319
5.0 150.0 -0.9004741665427038
5.0 152.0 -0.9013353676191493
5.0 154.0 -0.9023465530122428
5.0 156.0 -0.9035035336333551
5.0 158.0 -0.904800480457268
5.0 160.0 -0.9062300602291093
5.0 162.0 -0.9077835959223641
5.0 164.0 -0.9094512511231969
5.0 166.0 -0.9112222369996538
5.0 168.0 -0.9130850398944811
5.0 170.0 -0.9150276668773882
5.0 172.0 -0.9170379058356974
5.0 174.0 -0.9191035959081679
5.0 176.0 -0.9212129033185006
5.0 178.0 -0.9233545969878133
5.0 180.0 -0.9255183177470337
5.0 182.0 -0.9276948345740201
5.0 184.0 -0.9298762810863065
5.0 186.0 -0.9320563655588215
5.0 188.0 -0.9342305480280624
5.0 190.0 -0.9363961785975279
5.0 192.0 -0.9385525918688806
5.0 194.0 -0.940701153470116
5.0 196.0 -0.9428452559037616
5.0 198.0 -0.9449902623511052
5.0 200.0 -0.9471433985886759
5.0 202.0 -0.9493135947407643
5.0 204.0 -0.9515112801421775
5.0 206.0 -0.9537481360547541
5.0 208.0 -0.9560368123076393
5.0 210.0 -0.9583906150600956
5.0 212.0 -0.9608231737699953
