Theta Phi E_field
0.0 0.0 -10.95552230315783
0.0 2.0 -10.95552230315783
0.0 4.0 -10.95552230315783
0.0 6.0 -10.95552230315783
0.0 8.0 -10.95552230315783
0.0 10.0 -10.95552230315783
0.0 12.0 -10.95552230315783
0.0 14.0 -10.95552230315783
0.0 16.0 -10.95552230315783
0.0 18.0 -10.95552230315783
0.0 20.0 -10.95552230315783
0.0 22.0 -10.95552230315783
0.0 24.0 -10.95552230315783
0.0 26.0 -10.95552230315783
0.0 28.0 -10.955522303157835
0.0 30.0 -10.95552230315783
0.0 32.0 -10.955522303157835
0.0 34.0 -10.95552230315783
0.0 36.0 -10.95552230315783
0.0 38.0 -10.95552230315783
0.0 40.0 -10.95552230315783
0.0 42.0 -10.95552230315783
0.0 44.0 -10.95552230315783
0.0 46.0 -10.955522303157835
0.0 48.0 -10.95552230315783
0.0 50.0 -10.95552230315783
0.0 52.0 -10.95552230315783
0.0 54.0 -10.955522303157835
0.0 56.0 -10.95552230315783
0.0 58.0 -10.95552230315783
0.0 60.0 -10.95552230315783
0.0 62.0 -10.95552230315783
0.0 64.0 -10.95552230315783
0.0 66.0 -10.95552230315783
0.0 68.0 -10.95552230315783
0.0 70.0 -10.95552230315783
0.0 72.0 -10.95552230315783
0.0 74.0 -10.95552230315783
0.0 76.0 -10.955522303157835
0.0 78.0 -10.95552230315783
0.0 80.0 -10.95552230315783
0.0 82.0 -10.95552230315783
0.0 84.0 -10.95552230315783
0.0 86.0 -10.95552230315783
0.0 88.0 -10.95552230315783
0.0 90.0 -10.95552230315783
0.0 92.0 -10.95552230315783
0.0 94.0 -10.95552230315783
0.0 96.0 -10.95552230315783
0.0 98.0 -10.95552230315783
0.0 100.0 -10.95552230315783
0.0 102.0 -10.955522303157835
0.0 104.0 -10.95552230315783
0.0 106.0 -10.95552230315783
0.0 108.0 -10.95552230315783
0.0 110.0 -10.95552230315783
0.0 112.0 -10.95552230315783
0.0 114.0 -10.95552230315783
0.0 116.0 -10.95552230315783
0.0 118.0 -10.955522303157835
0.0 120.0 -10.95552230315783
0.0 122.0 -10.95552230315783
0.0 124.0 -10.95552230315783
0.0 126.0 -10.95552230315783
0.0 128.0 -10.95552230315783
0.0 130.0 -10.95552230315783
0.0 132.0 -10.95552230315783
0.0 134.0 -10.95552230315783
0.0 136.0 -10.95552230315783
0.0 138.0 -10.95552230315783
0.0 140.0 -10.95552230315783
0.0 142.0 -10.95552230315783
0.0 144.0 -10.95552230315783
0.0 146.0 -10.95552230315783
0.0 148.0 -10.95552230315783
0.0 150.0 -10.95552230315783
0.0 152.0 -10.95552230315783
0.0 154.0 -10.955522303157828
0.0 156.0 -10.95552230315783
0.0 158.0 -10.95552230315783
0.0 160.0 -10.95552230315783
0.0 162.0 -10.95552230315783
0.0 164.0 -10.95552230315783
0.0 166.0 -10.95552230315783
0.0 168.0 -10.95552230315783
0.0 170.0 -10.95552230315783
0.0 172.0 -10.95552230315783
0.0 174.0 -10.95552230315783
0.0 176.0 -10.95552230315783
0.0 178.0 -10.955522303157828
0.0 180.0 -10.95552230315783
0.0 182.0 -10.95552230315783
0.0 184.0 -10.95552230315783
0.0 186.0 -10.95552230315783
0.0 188.0 -10.95552230315783
0.0 190.0 -10.95552230315783
0.0 192.0 -10.95552230315783
0.0 194.0 -10.95552230315783
0.0 196.0 -10.95552230315783
0.0 198.0 -10.95552230315783
0.0 200.0 -10.95552230315783
0.0 202.0 -10.95552230315783
0.0 204.0 -10.95552230315783
0.0 206.0 -10.95552230315783
0.0 208.0 -10.95552230315783
0.0 210.0 -10.95552230315783
0.0 212.0 -10.95552230315783
0.0 214.0 -10.95552230315783
0.0 216.0 -10.95552230315783
0.0 218.0 -10.95552230315783
0.0 220.0 -10.95552230315783
0.0 222.0 -10.95552230315783
0.0 224.0 -10.95552230315783
0.0 226.0 -10.95552230315783
0.0 228.0 -10.95552230315783
0.0 230.0 -10.95552230315783
0.0 232.0 -10.95552230315783
0.0 234.0 -10.95552230315783
0.0 236.0 -10.95552230315783
0.0 238.0 -10.955522303157835
0.0 240.0 -10.95552230315783
0.0 242.0 -10.95552230315783
0.0 244.0 -10.955522303157835
0.0 246.0 -10.95552230315783
0.0 248.0 -10.95552230315783
0.0 250.0 -10.95552230315783
0.0 252.0 -10.95552230315783
0.0 254.0 -10.95552230315783
0.0 256.0 -10.95552230315783
0.0 258.0 -10.95552230315783
0.0 260.0 -10.95552230315783
0.0 262.0 -10.95552230315783
0.0 264.0 -10.95552230315783
0.0 266.0 -10.95552230315783
0.0 268.0 -10.95552230315783
0.0 270.0 -10.95552230315783
0.0 272.0 -10.95552230315783
0.0 274.0 -10.955522303157828
0.0 276.0 -10.95552230315783
0.0 278.0 -10.955522303157835
0.0 280.0 -10.95552230315783
0.0 282.0 -10.95552230315783
0.0 284.0 -10.95552230315783
0.0 286.0 -10.95552230315783
0.0 288.0 -10.95552230315783
0.0 290.0 -10.95552230315783
0.0 292.0 -10.95552230315783
0.0 294.0 -10.95552230315783
0.0 296.0 -10.95552230315783
0.0 298.0 -10.95552230315783
0.0 300.0 -10.95552230315783
0.0 302.0 -10.95552230315783
0.0 304.0 -10.95552230315783
0.0 306.0 -10.95552230315783
0.0 308.0 -10.95552230315783
0.0 310.0 -10.95552230315783
0.0 312.0 -10.955522303157835
0.0 314.0 -10.95552230315783
0.0 316.0 -10.955522303157835
0.0 318.0 -10.95552230315783
0.0 320.0 -10.95552230315783
0.0 322.0 -10.95552230315783
0.0 324.0 -10.95552230315783
0.0 326.0 -10.95552230315783
0.0 328.0 -10.95552230315783
0.0 330.0 -10.95552230315783
0.0 332.0 -10.95552230315783
0.0 334.0 -10.955522303157835
0.0 336.0 -10.95552230315783
0.0 338.0 -10.95552230315783
0.0 340.0 -10.95552230315783
0.0 342.0 -10.95552230315783
0.0 344.0 -10.955522303157835
0.0 346.0 -10.95552230315783
0.0 348.0 -10.95552230315783
0.0 350.0 -10.95552230315783
0.0 352.0 -10.95552230315783
0.0 354.0 -10.95552230315783
0.0 356.0 -10.95552230315783
0.0 358.0 -10.95552230315783
5.0 0.0 -4.698695416199065
5.0 2.0 -4.7211627631680955
5.0 4.0 -4.739340128415306
5.0 6.0 -4.752791782377881
5.0 8.0 -4.761222782135134
5.0 10.0 -4.764487188462308
5.0 12.0 -4.762592066783799
5.0 14.0 -4.755694982962844
5.0 16.0 -4.744092807876006
5.0 18.0 -4.728200098120804
5.0 20.0 -4.708516102896046
5.0 22.0 -4.6855804841917985
5.0 24.0 -4.6599190208850505
5.0 26.0 -4.631981785810602
5.0 28.0 -4.602077451315605
5.0 30.0 -4.570308443501835
5.0 32.0 -4.536512605856046
5.0 34.0 -4.500217819474102
5.0 36.0 -4.46061657095871
5.0 38.0 -4.4165675616878435
5.0 40.0 -4.366630781331048
5.0 42.0 -4.309140597185897
5.0 44.0 -4.242317950151795
5.0 46.0 -4.164417579997055
5.0 48.0 -4.07389975832157
5.0 50.0 -3.969609454191623
5.0 52.0 -3.8509410027195248
5.0 54.0 -3.717965136262793
5.0 56.0 -3.5714989305627745
5.0 58.0 -3.4131076137266003
5.0 60.0 -3.2450383960779434
5.0 62.0 -3.070097512247905
5.0 64.0 -2.8914896036333486
5.0 66.0 -2.7126416981972308
5.0 68.0 -2.5370323617886203
5.0 70.0 -2.36804149689881
5.0 72.0 -2.208829742769276
5.0 74.0 -2.0622502664334834
5.0 76.0 -1.9307910347193393
5.0 78.0 -1.8165427927369915
5.0 80.0 -1.7211867763215478
5.0 82.0 -1.6459962197195657
5.0 84.0 -1.5918465068394503
5.0 86.0 -1.5592299586224225
5.0 88.0 -1.5482724800850278
5.0 90.0 -1.5587504542465078
5.0 92.0 -1.590107296923477
5.0 94.0 -1.6414699557292556
5.0 96.0 -1.7116663469419517
5.0 98.0 -1.7992452705237783
5.0 100.0 -1.9025007051391094
5.0 102.0 -2.019502518354344
5.0 104.0 -2.148135471440437
5.0 106.0 -2.286147889665178
5.0 108.0 -2.4312104672666295
5.0 110.0 -2.5809843987341488
5.0 112.0 -2.7331964836271987
5.0 114.0 -2.885717260527876
5.0 116.0 -3.0366369028962543
5.0 118.0 -3.1843329091255876
5.0 120.0 -3.3275238329438417
5.0 122.0 -3.4653045475840285
5.0 124.0 -3.597160686160362
5.0 126.0 -3.7229625675910585
5.0 128.0 -3.8429415566903202
5.0 130.0 -3.957653866958248
5.0 132.0 -4.06793789772953
5.0 134.0 -4.17487116387138
5.0 136.0 -4.2797318559625195
5.0 138.0 -4.3839683904909235
5.0 140.0 -4.48917838616077
5.0 142.0 -4.59709671933758
5.0 144.0 -4.7095909487927
5.0 146.0 -4.82866159767502
5.0 148.0 -4.956444544022688
5.0 150.0 -5.095212997393056
5.0 152.0 -5.247377055837333
5.0 154.0 -5.415479440010847
5.0 156.0 -5.602186483431286
5.0 158.0 -5.810273628703242
5.0 160.0 -6.042604362533837
5.0 162.0 -6.302100534880913
5.0 164.0 -6.5917001172934775
5.0 166.0 -6.914295314031632
5.0 168.0 -7.272638994277135
5.0 170.0 -7.6691998095986635
5.0 172.0 -8.105934879987066
5.0 174.0 -8.583932129251334
5.0 176.0 -9.102851336429504
5.0 178.0 -9.66006597981931
5.0 180.0 -10.249389208987708
5.0 182.0 -10.85929433844106
5.0 184.0 -11.470701841464642
5.0 186.0 -12.054856694477747
5.0 188.0 -12.572692667367392
5.0 190.0 -12.978072318276883
5.0 192.0 -13.227003930018801
5.0 194.0 -13.291387060193276
5.0 196.0 -13.170191798833947
5.0 198.0 -12.89001910294203
5.0 200.0 -12.49460083743027
5.0 202.0 -12.030930435588623
5.0 204.0 -11.539513123303532
5.0 206.0 -11.05066409538318
5.0 208.0 -10.58491513626965
5.0 210.0 -10.155084005625866
5.0 212.0 -9.768515822934926
5.0 214.0 -9.428912606667819
5.0 216.0 -9.137653123201128
5.0 218.0 -8.894685305109691
5.0 220.0 -8.699107904690655
5.0 222.0 -8.549541333536773
5.0 224.0 -8.444360721696372
5.0 226.0 -8.38184079396615
5.0 228.0 -8.360244942735317
5.0 230.0 -8.377879086807381
5.0 232.0 -8.433123046880246
5.0 234.0 -8.52444691426369
5.0 236.0 -8.650416252956749
5.0 238.0 -8.809687262599557
5.0 240.0 -9.000990752395113
5.0 242.0 -9.223101573360081
5.0 244.0 -9.474787742971372
5.0 246.0 -9.754730639804192
