Theta Phi E_field
0.0 0.0 -1.9286549331065743e-15
0.0 2.0 -1.9286549331065743e-15
0.0 4.0 -2.892982399659862e-15
0.0 6.0 -2.892982399659862e-15
0.0 8.0 -9.643274665532871e-16
0.0 10.0 -1.9286549331065743e-15
0.0 12.0 -2.892982399659862e-15
0.0 14.0 -1.9286549331065743e-15
0.0 16.0 -1.9286549331065743e-15
0.0 18.0 -1.9286549331065743e-15
0.0 20.0 -1.9286549331065743e-15
0.0 22.0 -2.892982399659862e-15
0.0 24.0 -2.892982399659862e-15
0.0 26.0 -1.9286549331065743e-15
0.0 28.0 -4.821637332766436e-15
0.0 30.0 -1.9286549331065743e-15
0.0 32.0 -9.643274665532871e-16
0.0 34.0 -9.643274665532871e-16
0.0 36.0 -4.821637332766436e-15
0.0 38.0 -1.9286549331065743e-15
0.0 40.0 -1.9286549331065743e-15
0.0 42.0 -2.892982399659862e-15
0.0 44.0 -1.9286549331065743e-15
0.0 46.0 -4.821637332766436e-15
0.0 48.0 -2.892982399659862e-15
0.0 50.0 -1.9286549331065743e-15
0.0 52.0 -2.892982399659862e-15
0.0 54.0 -1.9286549331065743e-15
0.0 56.0 -1.9286549331065743e-15
0.0 58.0 -1.9286549331065743e-15
0.0 60.0 -2.892982399659862e-15
0.0 62.0 -2.892982399659862e-15
0.0 64.0 -4.821637332766436e-15
0.0 66.0 -4.821637332766436e-15
0.0 68.0 -2.892982399659862e-15
0.0 70.0 -2.892982399659862e-15
0.0 72.0 -1.9286549331065743e-15
0.0 74.0 -1.9286549331065743e-15
0.0 76.0 -2.892982399659862e-15
0.0 78.0 -1.9286549331065743e-15
0.0 80.0 -1.9286549331065743e-15
0.0 82.0 -9.643274665532871e-16
0.0 84.0 -2.892982399659862e-15
0.0 86.0 -1.9286549331065743e-15
0.0 88.0 -1.9286549331065743e-15
0.0 90.0 -2.892982399659862e-15
0.0 92.0 -1.9286549331065743e-15
0.0 94.0 -2.892982399659862e-15
0.0 96.0 -2.892982399659862e-15
0.0 98.0 -1.9286549331065743e-15
0.0 100.0 -4.821637332766436e-15
0.0 102.0 -1.9286549331065743e-15
0.0 104.0 -1.9286549331065743e-15
0.0 106.0 -9.643274665532871e-16
0.0 108.0 -4.821637332766436e-15
0.0 110.0 -9.643274665532871e-16
0.0 112.0 -2.892982399659862e-15
0.0 114.0 -1.9286549331065743e-15
0.0 116.0 -2.892982399659862e-15
0.0 118.0 -4.821637332766436e-15
0.0 120.0 -2.892982399659862e-15
0.0 122.0 -2.892982399659862e-15
0.0 124.0 -2.892982399659862e-15
0.0 126.0 -2.892982399659862e-15
0.0 128.0 -1.9286549331065743e-15
0.0 130.0 -1.9286549331065743e-15
0.0 132.0 -2.892982399659862e-15
0.0 134.0 -2.892982399659862e-15
0.0 136.0 -2.892982399659862e-15
0.0 138.0 -2.892982399659862e-15
0.0 140.0 -4.821637332766436e-15
0.0 142.0 -2.892982399659862e-15
0.0 144.0 -1.9286549331065743e-15
0.0 146.0 -1.9286549331065743e-15
0.0 148.0 -2.892982399659862e-15
0.0 150.0 -1.9286549331065743e-15
0.0 152.0 -9.643274665532871e-16
0.0 154.0 -9.643274665532871e-16
0.0 156.0 -2.892982399659862e-15
0.0 158.0 -1.9286549331065743e-15
0.0 160.0 -1.9286549331065743e-15
0.0 162.0 -1.9286549331065743e-15
0.0 164.0 -2.892982399659862e-15
0.0 166.0 -2.892982399659862e-15
0.0 168.0 -1.9286549331065743e-15
0.0 170.0 -1.9286549331065743e-15
0.0 172.0 -2.892982399659862e-15
0.0 174.0 -2.892982399659862e-15
0.0 176.0 -9.643274665532871e-16
0.0 178.0 -9.643274665532871e-16
0.0 180.0 -2.892982399659862e-15
0.0 182.0 -9.643274665532871e-16
0.0 184.0 -1.9286549331065743e-15
0.0 186.0 -1.9286549331065743e-15
0.0 188.0 -2.892982399659862e-15
0.0 190.0 -4.821637332766436e-15
0.0 192.0 -1.9286549331065743e-15
0.0 194.0 -9.643274665532871e-16
0.0 196.0 -4.821637332766436e-15
0.0 198.0 -1.9286549331065743e-15
0.0 200.0 -1.9286549331065743e-15
0.0 202.0 -9.643274665532871e-16
0.0 204.0 -2.892982399659862e-15
0.0 206.0 -1.9286549331065743e-15
0.0 208.0 -2.892982399659862e-15
0.0 210.0 -2.892982399659862e-15
0.0 212.0 -2.892982399659862e-15
0.0 214.0 -2.892982399659862e-15
0.0 216.0 -1.9286549331065743e-15
0.0 218.0 -9.643274665532871e-16
0.0 220.0 -2.892982399659862e-15
0.0 222.0 -1.9286549331065743e-15
0.0 224.0 -1.9286549331065743e-15
0.0 226.0 -9.643274665532871e-16
0.0 228.0 -2.892982399659862e-15
0.0 230.0 -1.9286549331065743e-15
0.0 232.0 -1.9286549331065743e-15
0.0 234.0 -1.9286549331065743e-15
0.0 236.0 -1.9286549331065743e-15
0.0 238.0 -2.892982399659862e-15
0.0 240.0 -1.9286549331065743e-15
0.0 242.0 -9.643274665532871e-16
0.0 244.0 -2.892982399659862e-15
0.0 246.0 -1.9286549331065743e-15
0.0 248.0 -1.9286549331065743e-15
0.0 250.0 -9.643274665532871e-16
0.0 252.0 -4.821637332766436e-15
0.0 254.0 -1.9286549331065743e-15
0.0 256.0 -1.9286549331065743e-15
0.0 258.0 -2.892982399659862e-15
0.0 260.0 -1.9286549331065743e-15
0.0 262.0 -2.892982399659862e-15
0.0 264.0 -2.892982399659862e-15
0.0 266.0 -9.643274665532871e-16
0.0 268.0 -4.821637332766436e-15
0.0 270.0 -2.892982399659862e-15
0.0 272.0 -9.643274665532871e-16
0.0 274.0 -1.9286549331065743e-15
0.0 276.0 -4.821637332766436e-15
0.0 278.0 -2.892982399659862e-15
0.0 280.0 -2.892982399659862e-15
0.0 282.0 -2.892982399659862e-15
0.0 284.0 -2.892982399659862e-15
0.0 286.0 -2.892982399659862e-15
0.0 288.0 -1.9286549331065743e-15
0.0 290.0 -1.9286549331065743e-15
0.0 292.0 -2.892982399659862e-15
0.0 294.0 -1.9286549331065743e-15
0.0 296.0 -1.9286549331065743e-15
0.0 298.0 -9.643274665532871e-16
0.0 300.0 -2.892982399659862e-15
0.0 302.0 -2.892982399659862e-15
0.0 304.0 -1.9286549331065743e-15
0.0 306.0 -1.9286549331065743e-15
0.0 308.0 -1.9286549331065743e-15
0.0 310.0 -2.892982399659862e-15
0.0 312.0 -2.892982399659862e-15
0.0 314.0 -1.9286549331065743e-15
0.0 316.0 -4.821637332766436e-15
0.0 318.0 -2.892982399659862e-15
0.0 320.0 -1.9286549331065743e-15
0.0 322.0 0.0
0.0 324.0 -4.821637332766436e-15
0.0 326.0 -2.892982399659862e-15
0.0 328.0 -9.643274665532871e-16
0.0 330.0 -2.892982399659862e-15
0.0 332.0 -1.9286549331065743e-15
0.0 334.0 -4.821637332766436e-15
0.0 336.0 -2.892982399659862e-15
0.0 338.0 -1.9286549331065743e-15
0.0 340.0 -2.892982399659862e-15
0.0 342.0 -2.892982399659862e-15
0.0 344.0 -9.643274665532871e-16
0.0 346.0 -1.9286549331065743e-15
0.0 348.0 -2.892982399659862e-15
0.0 350.0 -1.9286549331065743e-15
0.0 352.0 -2.892982399659862e-15
0.0 354.0 -4.821637332766436e-15
0.0 356.0 -2.892982399659862e-15
0.0 358.0 -4.821637332766436e-15
5.0 0.0 -0.9394423340109704
5.0 2.0 -0.9326529714363362
5.0 4.0 -0.926052846261891
5.0 6.0 -0.9196632440734831
5.0 8.0 -0.9135054989863998
5.0 10.0 -0.907600848790824
5.0 12.0 -0.9019702460114841
5.0 14.0 -0.8966341298851799
5.0 16.0 -0.8916121659404869
5.0 18.0 -0.8869229612416567
5.0 20.0 -0.8825837643867469
5.0 22.0 -0.8786101599962957
5.0 24.0 -0.8750157676814261
5.0 26.0 -0.8718119553426306
5.0 28.0 -0.8690075761438181
5.0 30.0 -0.8666087376661769
5.0 32.0 -0.8646186106208553
5.0 34.0 -0.8630372831465072
5.0 36.0 -0.8618616652016337
5.0 38.0 -0.8610854459502133
5.0 40.0 -0.8606991054005503
5.0 42.0 -0.8606899799559817
5.0 44.0 -0.8610423800322787
5.0 46.0 -0.8617377565408804
5.0 48.0 -0.862754911871662
5.0 50.0 -0.8640702500640207
5.0 52.0 -0.8656580601500414
5.0 54.0 -0.8674908261954574
5.0 56.0 -0.8695395573494247
5.0 58.0 -0.8717741312290845
5.0 60.0 -0.8741636441861338
5.0 62.0 -0.876676762401071
5.0 64.0 -0.8792820682905932
5.0 66.0 -0.8819483973563175
5.0 68.0 -0.8846451613086835
5.0 70.0 -0.8873426540291568
5.0 72.0 -0.8900123376488288
5.0 74.0 -0.8926271066900311
5.0 76.0 -0.8951615288112444
5.0 78.0 -0.8975920611936401
5.0 80.0 -0.8998972419971051
5.0 82.0 -0.9020578565892172
5.0 84.0 -0.9040570784158718
5.0 86.0 -0.9058805844488093
5.0 88.0 -0.9075166451313393
5.0 90.0 -0.9089561886741104
5.0 92.0 -0.9101928394561589
5.0 94.0 -0.9112229301932123
5.0 96.0 -0.9120454874753052
5.0 98.0 -0.9126621902760981
5.0 100.0 -0.9130773011186699
5.0 102.0 -0.913297569761168
5.0 104.0 -0.9133321095464757
5.0 106.0 -0.9131922469392134
5.0 108.0 -0.912891345238209
