Theta Phi E_field
5.0 124.0 -0.916063685853133
5.0 126.0 -0.915740382200777
5.0 128.0 -0.9154221996282854
5.0 130.0 -0.9151236646594646
5.0 132.0 -0.9148589663491387
5.0 134.0 -0.9146417877424842
5.0 136.0 -0.9144851381599521
5.0 138.0 -0.9144011876019413
5.0 140.0 -0.9144011050210692
5.0 142.0 -0.9144949026836607
5.0 144.0 -0.9146912893079763
5.0 146.0 -0.9149975350951847
5.0 148.0 -0.9154193521299149
5.0 150.0 -0.9159607938905177
5.0 152.0 -0.9166241777469566
5.0 154.0 -0.9174100343118675
5.0 156.0 -0.9183170873276172
5.0 158.0 -0.9193422674050605
5.0 160.0 -0.920480762370641
5.0 162.0 -0.9217261062287674
5.0 164.0 -0.9230703078159403
5.0 166.0 -0.9245040191315422
5.0 168.0 -0.9260167421072059
5.0 170.0 -0.9275970712614559
5.0 172.0 -0.9292329683269289
5.0 174.0 -0.9309120635893976
5.0 176.0 -0.9326219774016553
5.0 178.0 -0.9343506541939863
5.0 180.0 -0.9360867003587331
5.0 182.0 -0.9378197166968044
5.0 184.0 -0.939540615728125
5.0 186.0 -0.9412419141236178
5.0 188.0 -0.9429179908358081
5.0 190.0 -0.9445653021942173
5.0 192.0 -0.9461825462778293
5.0 194.0 -0.9477707702488776
5.0 196.0 -0.9493334159823175
5.0 198.0 -0.9508763011904839
5.0 200.0 -0.9524075352487084
5.0 202.0 -0.9539373709931049
5.0 204.0 -0.955477995801966
5.0 206.0 -0.9570432672040148
5.0 208.0 -0.9586484000028104
5.0 210.0 -0.9603096133991418
5.0 212.0 -0.9620437477769077
5.0 214.0 -0.963867861651665
5.0 216.0 -0.9657988197401932
5.0 218.0 -0.9678528831842125
5.0 220.0 -0.9700453126591988
5.0 222.0 -0.9723899944404478
5.0 224.0 -0.9748990985175555
5.0 226.0 -0.9775827765903009
5.0 228.0 -0.9804489062974987
5.0 230.0 -0.9835028863866834
5.0 232.0 -0.9867474857916442
5.0 234.0 -0.9901827478144215
5.0 236.0 -0.9938059488754968
5.0 238.0 -0.997611609665908
5.0 240.0 -1.0015915550676227
5.0 242.0 -1.0057350179573277
5.0 244.0 -1.0100287810182274
5.0 246.0 -1.0144573499873426
5.0 248.0 -1.0190031513835556
5.0 250.0 -1.0236467477004871
5.0 252.0 -1.028367063301039
5.0 254.0 -1.0331416147945949
5.0 256.0 -1.0379467404767693
5.0 258.0 -1.0427578244166138
5.0 260.0 -1.047549511926893
5.0 262.0 -1.0522959143819568
5.0 264.0 -1.0569708025823519
5.0 266.0 -1.0615477890320104
5.0 268.0 -1.066000500522467
5.0 270.0 -1.0703027432455647
5.0 272.0 -1.0744286632289048
5.0 274.0 -1.0783529051685297
5.0 276.0 -1.0820507726991833
5.0 278.0 -1.0854983927915876
5.0 280.0 -1.0886728863147253
5.0 282.0 -1.0915525458862558
5.0 284.0 -1.094117021009877
5.0 286.0 -1.0963475092352228
5.0 288.0 -1.09822695075613
5.0 290.0 -1.0997402225764852
5.0 292.0 -1.1008743272119228
5.0 294.0 -1.1016185699486971
5.0 296.0 -1.1019647180277963
5.0 298.0 -1.101907134826869
5.0 300.0 -1.101442882219292
5.0 302.0 -1.1005717848197092
5.0 304.0 -1.0992964507724285
5.0 306.0 -1.0976222450714426
5.0 308.0 -1.095557213059847
5.0 310.0 -1.0931119536609566
5.0 312.0 -1.090299443944635
5.0 314.0 -1.0871348187182839
5.0 316.0 -1.0836351108366156
5.0 318.0 -1.0798189597333427
5.0 320.0 -1.07570629718695
5.0 322.0 -1.0713180204534096
5.0 324.0 -1.0666756635647852
5.0 326.0 -1.0618010777633249
5.0 328.0 -1.056716131702571
5.0 330.0 -1.0514424412156866
5.0 332.0 -1.0460011371676878
5.0 334.0 -1.040412678237964
5.0 336.0 -1.03469671350626
5.0 338.0 -1.0288719975373943
5.0 340.0 -1.0229563583832626
5.0 342.0 -1.0169667166540013
5.0 344.0 -1.0109191516582028
5.0 346.0 -1.0048290086715452
5.0 348.0 -0.9987110397477234
5.0 350.0 -0.9925795692023281
5.0 352.0 -0.9864486740272638
5.0 354.0 -0.9803323690581335
5.0 356.0 -0.9742447867263004
5.0 358.0 -0.9682003416664813
10.0 0.0 -3.5128469553565687
10.0 2.0 -3.502293577096112
10.0 4.0 -3.490170790130785
10.0 6.0 -3.4765746218693034
10.0 8.0 -3.461647043117189
10.0 10.0 -3.4455705975026167
10.0 12.0 -3.428561511166234
10.0 14.0 -3.4108616839429717
10.0 16.0 -3.3927300207726256
10.0 18.0 -3.3744335842051982
10.0 20.0 -3.3562390332465695
10.0 22.0 -3.338404762250726
10.0 24.0 -3.3211740719236573
10.0 26.0 -3.3047696017392214
10.0 28.0 -3.2893891400762247
10.0 30.0 -3.2752028165549048
10.0 32.0 -3.2623515808923527
10.0 34.0 -3.250946792635939
10.0 36.0 -3.241070692172347
10.0 38.0 -3.232777498186483
10.0 40.0 -3.226094879968724
10.0 42.0 -3.221025581638413
10.0 44.0 -3.2175490242618574
10.0 46.0 -3.2156227742049985
10.0 48.0 -3.215183834165829
10.0 50.0 -3.216149779234752
10.0 52.0 -3.2184198165428857
10.0 54.0 -3.2218758872263846
10.0 56.0 -3.226383948991676
10.0 58.0 -3.231795574278493
10.0 60.0 -3.2379499733534574
10.0 62.0 -3.2446765068920347
10.0 64.0 -3.2517976945263865
10.0 66.0 -3.2591326621664454
10.0 68.0 -3.2665009103012697
10.0 70.0 -3.2737262363759982
10.0 72.0 -3.28064061366748
10.0 74.0 -3.2870878212644223
10.0 76.0 -3.2929266359687133
10.0 78.0 -3.2980334348891773
10.0 80.0 -3.3023041117952956
10.0 82.0 -3.3056552732531426
10.0 84.0 -3.3080247434155785
10.0 86.0 -3.3093714605932427
10.0 88.0 -3.309674887458214
10.0 90.0 -3.3089340755531405
10.0 92.0 -3.3071665224541276
10.0 94.0 -3.304406938429654
10.0 96.0 -3.3007060035028104
10.0 98.0 -3.2961291521711944
10.0 100.0 -3.2907553792461357
10.0 102.0 -3.2846760235951127
10.0 104.0 -3.277993462839513
10.0 106.0 -3.2708196448324607
10.0 108.0 -3.2632743918316107
10.0 110.0 -3.2554834387253613
10.0 112.0 -3.2475762031292716
10.0 114.0 -3.2396833266901974
10.0 116.0 -3.2319340669355667
10.0 118.0 -3.224453651311758
10.0 120.0 -3.21736072482889
10.0 122.0 -3.2107650271287946
10.0 124.0 -3.204765423290322
10.0 126.0 -3.199448386999548
10.0 128.0 -3.19488699839935
10.0 130.0 -3.1911404767286284
10.0 132.0 -3.188254224896185
10.0 134.0 -3.1862603241575362
10.0 136.0 -3.1851783858161187
10.0 138.0 -3.185016645692133
10.0 140.0 -3.1857731768292434
10.0 142.0 -3.1874370960526317
10.0 144.0 -3.1899896491387776
10.0 146.0 -3.1934050756812087
10.0 148.0 -3.1976511764898987
10.0 150.0 -3.2026895322282947
10.0 152.0 -3.2084753512039854
10.0 154.0 -3.2149569564313314
10.0 156.0 -3.2220749569734295
10.0 158.0 -3.229761185418562
10.0 160.0 -3.2379375205494028
10.0 162.0 -3.2465147490598523
10.0 164.0 -3.2553916486542644
10.0 166.0 -3.264454492315254
10.0 168.0 -3.2735771751115084
10.0 170.0 -3.2826221465657794
10.0 172.0 -3.2914422909761747
10.0 174.0 -3.2998838354100197
10.0 176.0 -3.307790283693366
10.0 178.0 -3.3150072810883913
10.0 180.0 -3.321388217658556
10.0 182.0 -3.32680028941499
10.0 184.0 -3.3311306662992797
10.0 186.0 -3.3342923745457638
10.0 188.0 -3.3362294946172706
10.0 190.0 -3.3369213071056976
10.0 192.0 -3.3363850852691352
10.0 194.0 -3.334677327133096
10.0 196.0 -3.3318933315711496
10.0 198.0 -3.3281651387632216
10.0 200.0 -3.323657963144544
10.0 202.0 -3.3185653355260216
10.0 204.0 -3.313103232987365
10.0 206.0 -3.3075035071231356
10.0 208.0 -3.3020069242352736
10.0 210.0 -3.2968561097277482
10.0 212.0 -3.292288650390651
10.0 214.0 -3.2885305607061914
10.0 216.0 -3.2857902707675186
10.0 218.0 -3.2842532504782582
10.0 220.0 -3.284077351815574
10.0 222.0 -3.285388929947687
10.0 224.0 -3.2882797942167223
10.0 226.0 -3.292805038588998
10.0 228.0 -3.2989818037712455
10.0 230.0 -3.3067890246975717
10.0 232.0 -3.3161682125281358
10.0 234.0 -3.327025305602813
10.0 236.0 -3.3392335964805007
10.0 238.0 -3.3526377018258637
10.0 240.0 -3.367058490280215
10.0 242.0 -3.3822988245204915
10.0 244.0 -3.398149913183058
10.0 246.0 -3.4143980130361977
10.0 248.0 -3.4308311788179924
10.0 250.0 -3.4472457339157576
10.0 252.0 -3.463452134327152
10.0 254.0 -3.479279923497737
10.0 256.0 -3.4945815261968627
10.0 258.0 -3.5092347021446506
10.0 260.0 -3.5231435686020034
10.0 262.0 -3.5362381976682284
10.0 264.0 -3.5484728898110602
10.0 266.0 -3.5598233116402067
10.0 268.0 -3.570282755877513
10.0 270.0 -3.5798578297109414
10.0 272.0 -3.5885639016115616
10.0 274.0 -3.596420636169352
10.0 276.0 -3.6034479237215105
10.0 278.0 -3.6096624702878772
10.0 280.0 -3.61507525826638
10.0 282.0 -3.6196900243270203
10.0 284.0 -3.623502832424374
10.0 286.0 -3.6265027505219805
10.0 288.0 -3.6286735723329793
10.0 290.0 -3.6299964622585335
10.0 292.0 -3.630453344456615
10.0 294.0 -3.630030807243289
10.0 296.0 -3.628724253711109
10.0 298.0 -3.626542000850494
10.0 300.0 -3.623509015244582
10.0 302.0 -3.6196699763024003
10.0 304.0 -3.615091380289759
10.0 306.0 -3.609862441355658
10.0 308.0 -3.6040946089442425
10.0 310.0 -3.5979196019901147
10.0 312.0 -3.5914859545133604
10.0 314.0 -3.584954168140304
10.0 316.0 -3.578490666849939
10.0 318.0 -3.572260839629684
10.0 320.0 -3.5664215300255977
10.0 322.0 -3.561113381595394
10.0 324.0 -3.5564534710197497
10.0 326.0 -3.552528654675208
10.0 328.0 -3.549390020973322
10.0 330.0 -3.5470487831269844
10.0 332.0 -3.5454738702952575
10.0 334.0 -3.544591385338739
10.0 336.0 -3.5442860010171575
10.0 338.0 -3.5444042693556725
10.0 340.0 -3.544759726255988
10.0 342.0 -3.545139589296401
10.0 344.0 -3.5453127739466828
10.0 346.0 -3.5450388939556254
10.0 348.0 -3.5440778664972634
10.0 350.0 -3.5421997123997935
10.0 352.0 -3.539194126984318
10.0 354.0 -3.5348793984911833
10.0 356.0 -3.5291102698834944
10.0 358.0 -3.52178437727505
15.0 0.0 -8.35294656594324
15.0 2.0 -8.318398871875116
15.0 4.0 -8.276025417661357
15.0 6.0 -8.226635906846237
15.0 8.0 -8.171246388472477
15.0 10.0 -8.111050042655535
15.0 12.0 -8.04737640339588
15.0 14.0 -7.981639446255082
15.0 16.0 -7.91527714446333
15.0 18.0 -7.849687072386272
15.0 20.0 -7.786163924623562
15.0 22.0 -7.725845118864233
15.0 24.0 -7.669669901837826
15.0 26.0 -7.6183557501629835
15.0 28.0 -7.572393678228346
15.0 30.0 -7.532061722875647
15.0 32.0 -7.497453737708353
15.0 34.0 -7.468518987454659
15.0 36.0 -7.445107066095716
15.0 38.0 -7.4270124385604515
15.0 40.0 -7.414013388208041
15.0 42.0 -7.405901222567019
15.0 44.0 -7.402497075648407
15.0 46.0 -7.403655350250508
15.0 48.0 -7.409254572533123
15.0 50.0 -7.419178005290487
15.0 52.0 -7.433287631560114
15.0 54.0 -7.4513959487963675
15.0 56.0 -7.473240308086845
15.0 58.0 -7.498464233878117
15.0 60.0 -7.526609262115517
15.0 62.0 -7.557119403830795
15.0 64.0 -7.589358524764769
15.0 66.0 -7.622638958769129
15.0 68.0 -7.656257833542348
15.0 70.0 -7.689536190559826
15.0 72.0 -7.721855296259285
15.0 74.0 -7.752684737574755
15.0 76.0 -7.781597994561523
15.0 78.0 -7.808273048173899
15.0 80.0 -7.832477935898635
15.0 82.0 -7.85404364886804
15.0 84.0 -7.872828985572692
15.0 86.0 -7.888683589507687
15.0 88.0 -7.901416129729965
15.0 90.0 -7.910774268775468
15.0 92.0 -7.916441660576585
15.0 94.0 -7.918054833159619
15.0 96.0 -7.9152396977992385
15.0 98.0 -7.907664014360751
15.0 100.0 -7.895098998277051
15.0 102.0 -7.877481006807361
15.0 104.0 -7.854963446573933
15.0 106.0 -7.82795001593509
15.0 108.0 -7.797103068743031
15.0 110.0 -7.763324771884906
15.0 112.0 -7.727713015983077
15.0 114.0 -7.691497814062362
15.0 116.0 -7.655966436385583
15.0 118.0 -7.622386392047355
15.0 120.0 -7.591934615705155
15.0 122.0 -7.565639236441729
15.0 124.0 -7.544337667536255
15.0 126.0 -7.528652047390275
15.0 128.0 -7.518980756722106
15.0 130.0 -7.515503134833593
15.0 132.0 -7.5181937366507245
15.0 134.0 -7.526842474430557
15.0 136.0 -7.541077615815221
15.0 138.0 -7.560389624826211
15.0 140.0 -7.584154956014782
15.0 142.0 -7.6116598705872285
15.0 144.0 -7.642124915204134
15.0 146.0 -7.67473076327006
15.0 148.0 -7.708645664159521
15.0 150.0 -7.7430539080853675
15.0 152.0 -7.7771837300278515
15.0 154.0 -7.810332236997723
15.0 156.0 -7.841884526082854
15.0 158.0 -7.871324358239601
15.0 160.0 -7.898234617956884
15.0 162.0 -7.922287215139406
15.0 164.0 -7.943223824295264
15.0 166.0 -7.960830569930424
15.0 168.0 -7.97491110318917
15.0 170.0 -7.985263179655603
15.0 172.0 -7.9916636650718464
15.0 174.0 -7.9938658354861625
15.0 176.0 -7.991611023658704
15.0 178.0 -7.984654351574765
15.0 180.0 -7.972801838694799
15.0 182.0 -7.955954001126816
15.0 184.0 -7.93414956378288
15.0 186.0 -7.907602414308377
15.0 188.0 -7.8767255849874696
15.0 190.0 -7.842137783018776
15.0 192.0 -7.804650497268014
15.0 194.0 -7.765236520648179
15.0 196.0 -7.724983320602298
15.0 198.0 -7.685036624025006
15.0 200.0 -7.646540591860012
15.0 202.0 -7.610580986160594
15.0 204.0 -7.5781368999288325
15.0 206.0 -7.550045157296243
15.0 208.0 -7.526979664629378
15.0 210.0 -7.50944605478214
15.0 212.0 -7.497790136129844
15.0 214.0 -7.49221711964052
15.0 216.0 -7.49281750333015
15.0 218.0 -7.4995949584350265
15.0 220.0 -7.512491646194195
15.0 222.0 -7.531407086447372
15.0 224.0 -7.556207905042491
15.0 226.0 -7.58672733719677
15.0 228.0 -7.622755040634742
15.0 230.0 -7.664019346106848
15.0 232.0 -7.710165339080727
15.0 234.0 -7.760732970631786
15.0 236.0 -7.815139644972719
15.0 238.0 -7.872671394141633
15.0 240.0 -7.932485852344069
15.0 242.0 -7.99362886230224
15.0 244.0 -8.055064817105396
15.0 246.0 -8.11571895241835
15.0 248.0 -8.174527994571589
15.0 250.0 -8.23049410964613
15.0 252.0 -8.28273624935522
15.0 254.0 -8.330532952820924
15.0 256.0 -8.373351523714422
15.0 258.0 -8.410860186177093
15.0 260.0 -8.442922091845816
15.0 262.0 -8.469572536402023
15.0 264.0 -8.490983023869216
15.0 266.0 -8.50741750199506
15.0 268.0 -8.519186910532587
15.0 270.0 -8.5266080302923
15.0 272.0 -8.52997156340601
15.0 274.0 -8.529522630399251
15.0 276.0 -8.525454750977236
15.0 278.0 -8.517916237310223
15.0 280.0 -8.507026112736469
15.0 282.0 -8.492895457179543
15.0 284.0 -8.475649655505201
15.0 286.0 -8.455447437610987
15.0 288.0 -8.432493751811595
15.0 290.0 -8.407045165799616
15.0 292.0 -8.37940829493218
15.0 294.0 -8.349933327230236
15.0 296.0 -8.319005702032708
15.0 298.0 -8.287039182237983
15.0 300.0 -8.254472896128316
15.0 302.0 -8.221773566285368
15.0 304.0 -8.189442405030945
15.0 306.0 -8.158024444323038
15.0 308.0 -8.128116786928983
15.0 310.0 -8.100371723014897
15.0 312.0 -8.075490993477713
15.0 314.0 -8.05420864327499
15.0 316.0 -8.037261662160072
15.0 318.0 -8.025349609588512
15.0 320.0 -8.019086291039029
15.0 322.0 -8.018947978474666
15.0 324.0 -8.025223448181876
15.0 326.0 -8.03797117953497
15.0 328.0 -8.056988469835606
15.0 330.0 -8.081796101975883
15.0 332.0 -8.111640717286608
15.0 334.0 -8.14551536538518
15.0 336.0 -8.18219699006732
15.0 338.0 -8.220298025195065
15.0 340.0 -8.258327977798444
15.0 342.0 -8.294760024796213
15.0 344.0 -8.328097379402754
15.0 346.0 -8.356934570032571
15.0 348.0 -8.380009797467206
15.0 350.0 -8.396246049732191
15.0 352.0 -8.40478039101993
15.0 354.0 -8.404982453357833
15.0 356.0 -8.39646429673377
15.0 358.0 -8.379084205093223
20.0 0.0 -16.546754631426218
20.0 2.0 -16.453686836949867
20.0 4.0 -16.354152056589037
20.0 6.0 -16.24648681156239
20.0 8.0 -16.12791855396102
20.0 10.0 -15.995357160744028
20.0 12.0 -15.84625638872583
20.0 14.0 -15.67936754592964
20.0 16.0 -15.495209356610303
20.0 18.0 -15.29614441267157
20.0 20.0 -15.086068860285021
20.0 22.0 -14.869837660265347
20.0 24.0 -14.652609191597483
20.0 26.0 -14.439279456720582
20.0 28.0 -14.23410833139895
20.0 30.0 -14.040558640284564
20.0 32.0 -13.861306543758465
20.0 34.0 -13.69835226905263
20.0 36.0 -13.553160394340619
20.0 38.0 -13.42677771437346
20.0 40.0 -13.319902555616938
20.0 42.0 -13.232903383804082
20.0 44.0 -13.165801341931314
20.0 46.0 -13.118238968620382
20.0 48.0 -13.089456471828154
20.0 50.0 -13.078290166097064
20.0 52.0 -13.083198542414003
20.0 54.0 -13.10231332153123
20.0 56.0 -13.13350809288007
20.0 58.0 -13.174476525588696
20.0 60.0 -13.222814838163643
20.0 62.0 -13.276107359315068
20.0 64.0 -13.332017497382921
20.0 66.0 -13.388387655641234
20.0 68.0 -13.443349859111379
20.0 70.0 -13.495444221328148
20.0 72.0 -13.54373565682919
20.0 74.0 -13.587911791047627
20.0 76.0 -13.628338847192332
20.0 78.0 -13.666049985118843
20.0 80.0 -13.702644569853142
20.0 82.0 -13.740088111742752
20.0 84.0 -13.780419475781851
20.0 86.0 -13.82539031886681
20.0 88.0 -13.87607700186801
20.0 90.0 -13.932514924363364
20.0 92.0 -13.993410188629355
20.0 94.0 -14.055986610964853
20.0 96.0 -14.116028546601296
20.0 98.0 -14.168176810259068
20.0 100.0 -14.206513253273043
20.0 102.0 -14.225413823399464
20.0 104.0 -14.220557158236797
20.0 106.0 -14.189873398970704
20.0 108.0 -14.13416510211478
20.0 110.0 -14.057186008729833
20.0 112.0 -13.965125812882
20.0 114.0 -13.865646466123529
