Theta Phi E_field
0.0 0.0 -0.005172103013551553
0.0 2.0 -0.005172103013550588
0.0 4.0 -0.005172103013551553
0.0 6.0 -0.005172103013549623
0.0 8.0 -0.005172103013550588
0.0 10.0 -0.005172103013550588
0.0 12.0 -0.005172103013550588
0.0 14.0 -0.005172103013550588
0.0 16.0 -0.005172103013549623
0.0 18.0 -0.005172103013551553
0.0 20.0 -0.005172103013551553
0.0 22.0 -0.005172103013548658
0.0 24.0 -0.005172103013551553
0.0 26.0 -0.005172103013549623
0.0 28.0 -0.0051721030135525176
0.0 30.0 -0.005172103013550588
0.0 32.0 -0.005172103013548658
0.0 34.0 -0.005172103013549623
0.0 36.0 -0.005172103013548658
0.0 38.0 -0.005172103013550588
0.0 40.0 -0.005172103013551553
0.0 42.0 -0.005172103013550588
0.0 44.0 -0.005172103013551553
0.0 46.0 -0.005172103013548658
0.0 48.0 -0.005172103013550588
0.0 50.0 -0.005172103013548658
0.0 52.0 -0.005172103013551553
0.0 54.0 -0.005172103013548658
0.0 56.0 -0.005172103013548658
0.0 58.0 -0.005172103013549623
0.0 60.0 -0.005172103013548658
0.0 62.0 -0.005172103013550588
0.0 64.0 -0.005172103013550588
0.0 66.0 -0.005172103013550588
0.0 68.0 -0.005172103013551553
0.0 70.0 -0.005172103013550588
0.0 72.0 -0.005172103013550588
0.0 74.0 -0.005172103013550588
0.0 76.0 -0.005172103013551553
0.0 78.0 -0.005172103013551553
0.0 80.0 -0.005172103013550588
0.0 82.0 -0.005172103013551553
0.0 84.0 -0.005172103013550588
0.0 86.0 -0.005172103013550588
0.0 88.0 -0.005172103013550588
0.0 90.0 -0.005172103013550588
0.0 92.0 -0.005172103013550588
0.0 94.0 -0.005172103013550588
0.0 96.0 -0.005172103013551553
0.0 98.0 -0.005172103013550588
0.0 100.0 -0.0051721030135525176
0.0 102.0 -0.005172103013551553
0.0 104.0 -0.005172103013550588
0.0 106.0 -0.005172103013550588
0.0 108.0 -0.005172103013549623
0.0 110.0 -0.005172103013550588
0.0 112.0 -0.005172103013550588
0.0 114.0 -0.005172103013550588
0.0 116.0 -0.005172103013551553
0.0 118.0 -0.005172103013550588
0.0 120.0 -0.005172103013550588
0.0 122.0 -0.005172103013549623
0.0 124.0 -0.005172103013551553
0.0 126.0 -0.005172103013549623
0.0 128.0 -0.005172103013550588
0.0 130.0 -0.005172103013550588
0.0 132.0 -0.005172103013549623
0.0 134.0 -0.005172103013550588
0.0 136.0 -0.005172103013551553
0.0 138.0 -0.005172103013550588
0.0 140.0 -0.005172103013551553
0.0 142.0 -0.005172103013551553
0.0 144.0 -0.005172103013551553
0.0 146.0 -0.005172103013550588
0.0 148.0 -0.005172103013551553
0.0 150.0 -0.005172103013550588
0.0 152.0 -0.005172103013550588
0.0 154.0 -0.005172103013550588
0.0 156.0 -0.005172103013550588
0.0 158.0 -0.005172103013551553
0.0 160.0 -0.005172103013551553
0.0 162.0 -0.005172103013550588
0.0 164.0 -0.005172103013551553
0.0 166.0 -0.005172103013548658
0.0 168.0 -0.005172103013550588
0.0 170.0 -0.005172103013548658
0.0 172.0 -0.0051721030135525176
0.0 174.0 -0.005172103013551553
0.0 176.0 -0.005172103013548658
0.0 178.0 -0.005172103013550588
0.0 180.0 -0.005172103013548658
0.0 182.0 -0.005172103013550588
0.0 184.0 -0.005172103013550588
0.0 186.0 -0.005172103013550588
0.0 188.0 -0.005172103013550588
0.0 190.0 -0.005172103013547693
0.0 192.0 -0.005172103013550588
0.0 194.0 -0.005172103013550588
0.0 196.0 -0.005172103013550588
0.0 198.0 -0.005172103013549623
0.0 200.0 -0.005172103013548658
0.0 202.0 -0.005172103013550588
0.0 204.0 -0.005172103013547693
0.0 206.0 -0.005172103013549623
0.0 208.0 -0.005172103013550588
0.0 210.0 -0.005172103013548658
0.0 212.0 -0.005172103013551553
0.0 214.0 -0.005172103013548658
0.0 216.0 -0.005172103013550588
0.0 218.0 -0.005172103013548658
0.0 220.0 -0.005172103013550588
0.0 222.0 -0.005172103013550588
0.0 224.0 -0.005172103013548658
0.0 226.0 -0.005172103013549623
0.0 228.0 -0.005172103013550588
0.0 230.0 -0.005172103013550588
0.0 232.0 -0.005172103013550588
0.0 234.0 -0.005172103013551553
0.0 236.0 -0.005172103013550588
0.0 238.0 -0.005172103013548658
0.0 240.0 -0.005172103013550588
0.0 242.0 -0.005172103013549623
0.0 244.0 -0.005172103013551553
0.0 246.0 -0.005172103013550588
0.0 248.0 -0.005172103013550588
0.0 250.0 -0.005172103013551553
0.0 252.0 -0.005172103013548658
0.0 254.0 -0.005172103013550588
0.0 256.0 -0.005172103013548658
0.0 258.0 -0.005172103013551553
0.0 260.0 -0.005172103013551553
0.0 262.0 -0.005172103013550588
0.0 264.0 -0.005172103013550588
0.0 266.0 -0.005172103013549623
0.0 268.0 -0.005172103013551553
0.0 270.0 -0.005172103013549623
0.0 272.0 -0.005172103013548658
0.0 274.0 -0.005172103013550588
0.0 276.0 -0.005172103013548658
0.0 278.0 -0.005172103013550588
0.0 280.0 -0.005172103013548658
0.0 282.0 -0.005172103013550588
0.0 284.0 -0.005172103013550588
0.0 286.0 -0.005172103013548658
0.0 288.0 -0.005172103013550588
0.0 290.0 -0.005172103013550588
0.0 292.0 -0.005172103013551553
0.0 294.0 -0.005172103013549623
0.0 296.0 -0.005172103013550588
0.0 298.0 -0.005172103013550588
0.0 300.0 -0.005172103013550588
0.0 302.0 -0.005172103013550588
0.0 304.0 -0.005172103013549623
0.0 306.0 -0.005172103013551553
0.0 308.0 -0.005172103013551553
0.0 310.0 -0.005172103013548658
0.0 312.0 -0.005172103013551553
0.0 314.0 -0.005172103013550588
0.0 316.0 -0.0051721030135544474
0.0 318.0 -0.0051721030135525176
0.0 320.0 -0.005172103013548658
0.0 322.0 -0.005172103013550588
0.0 324.0 -0.005172103013550588
0.0 326.0 -0.005172103013550588
0.0 328.0 -0.005172103013551553
0.0 330.0 -0.005172103013550588
0.0 332.0 -0.005172103013551553
0.0 334.0 -0.005172103013550588
0.0 336.0 -0.005172103013550588
0.0 338.0 -0.005172103013550588
0.0 340.0 -0.005172103013551553
0.0 342.0 -0.005172103013548658
0.0 344.0 -0.005172103013550588
0.0 346.0 -0.005172103013550588
0.0 348.0 -0.005172103013550588
0.0 350.0 -0.005172103013551553
0.0 352.0 -0.005172103013550588
0.0 354.0 -0.005172103013550588
0.0 356.0 -0.005172103013550588
0.0 358.0 -0.005172103013550588
5.0 0.0 -0.9455625350701717
5.0 2.0 -0.9385281839897097
5.0 4.0 -0.9316411715146283
5.0 6.0 -0.9249221995075048
5.0 8.0 -0.9183924077034635
5.0 10.0 -0.912073262449725
5.0 12.0 -0.9059863991799688
5.0 14.0 -0.9001534220898697
5.0 16.0 -0.8945956660430192
5.0 18.0 -0.8893339270791876
5.0 20.0 -0.8843881689803239
5.0 22.0 -0.8797772141464527
5.0 24.0 -0.8755184275298398
5.0 26.0 -0.8716274025687719
5.0 28.0 -0.8681176579619363
5.0 30.0 -0.8650003537500086
5.0 32.0 -0.8622840345512318
5.0 34.0 -0.8599744069669285
5.0 36.0 -0.8580741571711993
5.0 38.0 -0.8565828135680955
5.0 40.0 -0.8554966581825408
5.0 42.0 -0.8548086891901291
5.0 44.0 -0.8545086357250271
5.0 46.0 -0.8545830248706808
5.0 48.0 -0.8550152995665923
5.0 50.0 -0.8557859850827516
5.0 52.0 -0.8568729007433236
5.0 54.0 -0.858251412739232
5.0 56.0 -0.8598947231669474
5.0 58.0 -0.8617741898746463
5.0 60.0 -0.8638596712892067
5.0 62.0 -0.8661198901362454
5.0 64.0 -0.8685228098448571
5.0 66.0 -0.8710360174402582
5.0 68.0 -0.8736271068593605
5.0 70.0 -0.8762640568629599
5.0 72.0 -0.8789155980483877
5.0 74.0 -0.8815515638718786
5.0 76.0 -0.8841432210546253
5.0 78.0 -0.8866635752542297
5.0 80.0 -0.8890876484193422
5.0 82.0 -0.8913927247968441
5.0 84.0 -0.893558563116435
5.0 86.0 -0.8955675730287735
5.0 88.0 -0.8974049544137931
5.0 90.0 -0.8990587987017863
5.0 92.0 -0.9005201518591559
5.0 94.0 -0.9017830391829968
5.0 96.0 -0.9028444525237718
5.0 98.0 -0.9037043010134614
5.0 100.0 -0.90436532681705
5.0 102.0 -0.9048329878455479
5.0 104.0 -0.9051153097654312
5.0 106.0 -0.905222710005743
5.0 108.0 -0.9051677967928347
5.0 110.0 -0.9049651465242017
5.0 112.0 -0.9046310630172554
5.0 114.0 -0.9041833223271791
5.0 116.0 -0.9036409069121274
5.0 118.0 -0.9030237329290323
5.0 120.0 -0.9023523743686874
5.0 122.0 -0.9016477875870161
5.0 124.0 -0.9009310395698457
5.0 126.0 -0.900223042993684
5.0 128.0 -0.899544300832139
5.0 130.0 -0.8989146629272454
5.0 132.0 -0.8983530966182846
5.0 134.0 -0.8978774732192403
5.0 136.0 -0.8975043718780705
5.0 138.0 -0.8972489021519546
5.0 140.0 -0.8971245465003691
5.0 142.0 -0.8971430238349574
5.0 144.0 -0.8973141752654669
5.0 146.0 -0.8976458732313309
5.0 148.0 -0.8981439552890923
5.0 150.0 -0.8988121839109376
5.0 152.0 -0.8996522337102885
5.0 154.0 -0.9006637075161138
5.0 156.0 -0.9018441826390624
5.0 158.0 -0.9031892884836766
5.0 160.0 -0.9046928163417506
5.0 162.0 -0.9063468617402073
5.0 164.0 -0.9081419991095037
5.0 166.0 -0.9100674877930954
5.0 168.0 -0.9121115075526264
5.0 170.0 -0.9142614207656284
5.0 172.0 -0.9165040574999328
5.0 174.0 -0.9188260186269888
5.0 176.0 -0.9212139911552297
5.0 178.0 -0.9236550690779964
5.0 180.0 -0.9261370722917316
5.0 182.0 -0.928648855599006
5.0 184.0 -0.9311805995114963
5.0 186.0 -0.9337240745447293
5.0 188.0 -0.9362728709723355
5.0 190.0 -0.9388225865918836
5.0 192.0 -0.9413709659422267
5.0 194.0 -0.9439179855826169
5.0 196.0 -0.946465881462333
5.0 198.0 -0.949019116027636
5.0 200.0 -0.9515842844716822
5.0 202.0 -0.9541699613655608
5.0 204.0 -0.9567864907425925
5.0 206.0 -0.9594457244712213
5.0 208.0 -0.9621607153724305
5.0 210.0 -0.9649453729520631
5.0 212.0 -0.9678140907698217
5.0 214.0 -0.9707813553108793
5.0 216.0 -0.9738613467311377
5.0 218.0 -0.9770675419960966
5.0 220.0 -0.9804123307233943
5.0 222.0 -0.9839066534821749
5.0 224.0 -0.9875596714246206
5.0 226.0 -0.9913784749638346
5.0 228.0 -0.995367837817237
5.0 230.0 -0.9995300211630122
5.0 232.0 -1.0038646309727752
5.0 234.0 -1.0083685298545224
5.0 236.0 -1.0130358030346542
5.0 238.0 -1.0178577764937626
5.0 240.0 -1.0228230838108487
5.0 242.0 -1.0279177770204995
5.0 244.0 -1.0331254757937125
5.0 246.0 -1.0384275485505152
5.0 248.0 -1.0438033187223892
5.0 250.0 -1.0492302893118952
5.0 252.0 -1.0546843791373042
5.0 254.0 -1.0601401646778172
5.0 256.0 -1.0655711222122208
5.0 258.0 -1.0709498659201198
5.0 260.0 -1.0762483787285126
5.0 262.0 -1.0814382338693715
5.0 264.0 -1.0864908062929541
5.0 266.0 -1.091377474184069
5.0 268.0 -1.0960698117853767
5.0 270.0 -1.1005397754820847
5.0 272.0 -1.1047598855961658
5.0 274.0 -1.1087034065412789
5.0 276.0 -1.1123445278841517
