Theta Phi E_field
0.0 0.0 -13.16797825266034
0.0 2.0 -13.16797825266034
0.0 4.0 -13.167978252660342
0.0 6.0 -13.167978252660342
0.0 8.0 -13.16797825266034
0.0 10.0 -13.16797825266034
0.0 12.0 -13.16797825266034
0.0 14.0 -13.167978252660342
0.0 16.0 -13.16797825266034
0.0 18.0 -13.16797825266034
0.0 20.0 -13.167978252660342
0.0 22.0 -13.16797825266034
0.0 24.0 -13.16797825266034
0.0 26.0 -13.167978252660337
0.0 28.0 -13.167978252660342
0.0 30.0 -13.16797825266034
0.0 32.0 -13.16797825266034
0.0 34.0 -13.16797825266034
0.0 36.0 -13.16797825266034
0.0 38.0 -13.167978252660342
0.0 40.0 -13.16797825266034
0.0 42.0 -13.16797825266034
0.0 44.0 -13.167978252660344
0.0 46.0 -13.16797825266034
0.0 48.0 -13.16797825266034
0.0 50.0 -13.16797825266034
0.0 52.0 -13.16797825266034
0.0 54.0 -13.167978252660342
0.0 56.0 -13.16797825266034
0.0 58.0 -13.16797825266034
0.0 60.0 -13.16797825266034
0.0 62.0 -13.167978252660342
0.0 64.0 -13.16797825266034
0.0 66.0 -13.16797825266034
0.0 68.0 -13.167978252660342
0.0 70.0 -13.16797825266034
0.0 72.0 -13.16797825266034
0.0 74.0 -13.16797825266034
0.0 76.0 -13.167978252660344
0.0 78.0 -13.167978252660342
0.0 80.0 -13.16797825266034
0.0 82.0 -13.167978252660342
0.0 84.0 -13.16797825266034
0.0 86.0 -13.167978252660342
0.0 88.0 -13.16797825266034
0.0 90.0 -13.16797825266034
0.0 92.0 -13.167978252660342
0.0 94.0 -13.16797825266034
0.0 96.0 -13.167978252660342
0.0 98.0 -13.16797825266034
0.0 100.0 -13.167978252660342
0.0 102.0 -13.16797825266034
0.0 104.0 -13.16797825266034
0.0 106.0 -13.167978252660342
0.0 108.0 -13.16797825266034
0.0 110.0 -13.167978252660342
0.0 112.0 -13.16797825266034
0.0 114.0 -13.16797825266034
0.0 116.0 -13.167978252660342
0.0 118.0 -13.16797825266034
0.0 120.0 -13.16797825266034
0.0 122.0 -13.16797825266034
0.0 124.0 -13.167978252660342
0.0 126.0 -13.167978252660342
0.0 128.0 -13.16797825266034
0.0 130.0 -13.167978252660342
0.0 132.0 -13.167978252660342
0.0 134.0 -13.167978252660344
0.0 136.0 -13.16797825266034
0.0 138.0 -13.16797825266034
0.0 140.0 -13.167978252660342
0.0 142.0 -13.16797825266034
0.0 144.0 -13.16797825266034
0.0 146.0 -13.16797825266034
0.0 148.0 -13.167978252660342
0.0 150.0 -13.167978252660342
0.0 152.0 -13.16797825266034
0.0 154.0 -13.16797825266034
0.0 156.0 -13.16797825266034
0.0 158.0 -13.167978252660342
0.0 160.0 -13.16797825266034
0.0 162.0 -13.16797825266034
0.0 164.0 -13.167978252660342
0.0 166.0 -13.16797825266034
0.0 168.0 -13.16797825266034
0.0 170.0 -13.16797825266034
0.0 172.0 -13.167978252660342
0.0 174.0 -13.16797825266034
0.0 176.0 -13.16797825266034
0.0 178.0 -13.167978252660342
0.0 180.0 -13.16797825266034
0.0 182.0 -13.167978252660342
0.0 184.0 -13.16797825266034
0.0 186.0 -13.16797825266034
0.0 188.0 -13.167978252660342
0.0 190.0 -13.16797825266034
0.0 192.0 -13.16797825266034
0.0 194.0 -13.16797825266034
0.0 196.0 -13.16797825266034
0.0 198.0 -13.16797825266034
0.0 200.0 -13.16797825266034
0.0 202.0 -13.16797825266034
0.0 204.0 -13.16797825266034
0.0 206.0 -13.16797825266034
0.0 208.0 -13.16797825266034
0.0 210.0 -13.16797825266034
0.0 212.0 -13.167978252660342
0.0 214.0 -13.16797825266034
0.0 216.0 -13.16797825266034
0.0 218.0 -13.16797825266034
0.0 220.0 -13.16797825266034
0.0 222.0 -13.16797825266034
0.0 224.0 -13.16797825266034
0.0 226.0 -13.16797825266034
0.0 228.0 -13.16797825266034
0.0 230.0 -13.167978252660342
0.0 232.0 -13.16797825266034
0.0 234.0 -13.16797825266034
0.0 236.0 -13.16797825266034
0.0 238.0 -13.16797825266034
0.0 240.0 -13.16797825266034
0.0 242.0 -13.16797825266034
0.0 244.0 -13.167978252660342
0.0 246.0 -13.16797825266034
0.0 248.0 -13.16797825266034
0.0 250.0 -13.16797825266034
0.0 252.0 -13.16797825266034
0.0 254.0 -13.167978252660342
0.0 256.0 -13.16797825266034
0.0 258.0 -13.16797825266034
0.0 260.0 -13.167978252660344
0.0 262.0 -13.167978252660342
0.0 264.0 -13.16797825266034
0.0 266.0 -13.16797825266034
0.0 268.0 -13.167978252660342
0.0 270.0 -13.16797825266034
0.0 272.0 -13.16797825266034
0.0 274.0 -13.16797825266034
0.0 276.0 -13.167978252660342
0.0 278.0 -13.167978252660342
0.0 280.0 -13.16797825266034
0.0 282.0 -13.16797825266034
0.0 284.0 -13.167978252660342
0.0 286.0 -13.16797825266034
0.0 288.0 -13.16797825266034
0.0 290.0 -13.16797825266034
0.0 292.0 -13.167978252660342
0.0 294.0 -13.16797825266034
0.0 296.0 -13.167978252660337
0.0 298.0 -13.167978252660342
0.0 300.0 -13.167978252660342
0.0 302.0 -13.167978252660344
0.0 304.0 -13.16797825266034
0.0 306.0 -13.16797825266034
0.0 308.0 -13.167978252660342
0.0 310.0 -13.16797825266034
0.0 312.0 -13.16797825266034
0.0 314.0 -13.16797825266034
0.0 316.0 -13.167978252660344
0.0 318.0 -13.16797825266034
0.0 320.0 -13.16797825266034
0.0 322.0 -13.167978252660342
0.0 324.0 -13.167978252660342
0.0 326.0 -13.167978252660342
0.0 328.0 -13.16797825266034
0.0 330.0 -13.16797825266034
0.0 332.0 -13.167978252660344
0.0 334.0 -13.167978252660342
0.0 336.0 -13.16797825266034
0.0 338.0 -13.16797825266034
0.0 340.0 -13.167978252660342
0.0 342.0 -13.167978252660342
0.0 344.0 -13.16797825266034
0.0 346.0 -13.16797825266034
0.0 348.0 -13.167978252660342
0.0 350.0 -13.167978252660342
0.0 352.0 -13.167978252660342
0.0 354.0 -13.16797825266034
0.0 356.0 -13.167978252660342
0.0 358.0 -13.16797825266034
5.0 0.0 -17.625566172880443
5.0 2.0 -17.74425072711705
5.0 4.0 -17.886683966402014
5.0 6.0 -18.051627840423826
5.0 8.0 -18.237675103368417
5.0 10.0 -18.443249507263285
5.0 12.0 -18.6666050674005
5.0 14.0 -18.9058252531895
5.0 16.0 -19.15882287239032
5.0 18.0 -19.423341266249302
5.0 20.0 -19.696957201631758
5.0 22.0 -19.97708553299286
5.0 24.0 -20.26098533906697
5.0 26.0 -20.545766885135247
5.0 28.0 -20.828398541631735
5.0 30.0 -21.10571287371986
5.0 32.0 -21.37441170292915
5.0 34.0 -21.63107120747029
5.0 36.0 -21.87215014219186
5.0 38.0 -22.094006872081337
5.0 40.0 -22.292933636017263
5.0 42.0 -22.465218389613312
5.0 44.0 -22.607244459948195
5.0 46.0 -22.715634750251795
5.0 48.0 -22.78743953052562
5.0 50.0 -22.820355390553058
5.0 52.0 -22.8129500712658
5.0 54.0 -22.764857794012805
5.0 56.0 -22.676907062741883
5.0 58.0 -22.551150671444603
5.0 60.0 -22.39078495097539
5.0 62.0 -22.19996713183928
5.0 64.0 -21.98355896724297
5.0 66.0 -21.746835567927008
5.0 68.0 -21.495198640518346
5.0 70.0 -21.233924966290566
5.0 72.0 -20.96796833613588
5.0 74.0 -20.701820643674075
5.0 76.0 -20.439428290260135
5.0 78.0 -20.184154454666107
5.0 80.0 -19.938775716109934
5.0 82.0 -19.70550193246762
5.0 84.0 -19.486010047193158
