Theta Phi E_field
0.0 110.0 -9.643274665532871e-16
0.0 112.0 -2.892982399659862e-15
0.0 114.0 -4.821637332766436e-15
0.0 116.0 -1.9286549331065743e-15
0.0 118.0 -4.821637332766436e-15
0.0 120.0 -1.9286549331065743e-15
0.0 122.0 -1.9286549331065743e-15
0.0 124.0 -1.9286549331065743e-15
0.0 126.0 -1.9286549331065743e-15
0.0 128.0 -9.643274665532871e-16
0.0 130.0 -1.9286549331065743e-15
0.0 132.0 -4.821637332766436e-15
0.0 134.0 -1.9286549331065743e-15
0.0 136.0 -2.892982399659862e-15
0.0 138.0 -1.9286549331065743e-15
0.0 140.0 -1.9286549331065743e-15
0.0 142.0 -9.643274665532871e-16
0.0 144.0 -1.9286549331065743e-15
0.0 146.0 -9.643274665532871e-16
0.0 148.0 -9.643274665532871e-16
0.0 150.0 -9.643274665532871e-16
0.0 152.0 -9.643274665532871e-16
0.0 154.0 -9.643274665532871e-16
0.0 156.0 -1.9286549331065743e-15
0.0 158.0 -9.643274665532871e-16
0.0 160.0 -1.9286549331065743e-15
0.0 162.0 -9.643274665532871e-16
0.0 164.0 0.0
0.0 166.0 -9.643274665532871e-16
0.0 168.0 -9.643274665532871e-16
0.0 170.0 -9.643274665532871e-16
0.0 172.0 -1.9286549331065743e-15
0.0 174.0 -1.9286549331065743e-15
0.0 176.0 0.0
0.0 178.0 0.0
0.0 180.0 -1.9286549331065743e-15
0.0 182.0 0.0
0.0 184.0 -2.892982399659862e-15
0.0 186.0 -1.9286549331065743e-15
0.0 188.0 0.0
0.0 190.0 -9.643274665532871e-16
0.0 192.0 -1.9286549331065743e-15
0.0 194.0 -9.643274665532871e-16
0.0 196.0 -1.9286549331065743e-15
0.0 198.0 -1.9286549331065743e-15
0.0 200.0 -9.643274665532871e-16
0.0 202.0 -9.643274665532871e-16
0.0 204.0 -1.9286549331065743e-15
0.0 206.0 -9.643274665532871e-16
0.0 208.0 -4.821637332766436e-15
0.0 210.0 -9.643274665532871e-16
0.0 212.0 -9.643274665532871e-16
0.0 214.0 0.0
0.0 216.0 -9.643274665532871e-16
0.0 218.0 -9.643274665532871e-16
0.0 220.0 -1.9286549331065743e-15
0.0 222.0 -9.643274665532871e-16
0.0 224.0 0.0
0.0 226.0 0.0
0.0 228.0 -1.9286549331065743e-15
0.0 230.0 0.0
0.0 232.0 -1.9286549331065743e-15
0.0 234.0 -9.643274665532871e-16
0.0 236.0 -9.643274665532871e-16
0.0 238.0 -9.643274665532871e-16
0.0 240.0 -2.892982399659862e-15
0.0 242.0 -1.9286549331065743e-15
0.0 244.0 -1.9286549331065743e-15
0.0 246.0 -1.9286549331065743e-15
0.0 248.0 -9.643274665532871e-16
0.0 250.0 0.0
0.0 252.0 -1.9286549331065743e-15
0.0 254.0 -9.643274665532871e-16
0.0 256.0 -1.9286549331065743e-15
0.0 258.0 -9.643274665532871e-16
0.0 260.0 -9.643274665532871e-16
0.0 262.0 -9.643274665532871e-16
0.0 264.0 -1.9286549331065743e-15
0.0 266.0 -9.643274665532871e-16
0.0 268.0 -4.821637332766436e-15
0.0 270.0 -1.9286549331065743e-15
0.0 272.0 0.0
0.0 274.0 -9.643274665532871e-16
0.0 276.0 -1.9286549331065743e-15
0.0 278.0 -9.643274665532871e-16
0.0 280.0 -1.9286549331065743e-15
0.0 282.0 -1.9286549331065743e-15
0.0 284.0 -9.643274665532871e-16
0.0 286.0 -9.643274665532871e-16
0.0 288.0 -9.643274665532871e-16
0.0 290.0 -9.643274665532871e-16
0.0 292.0 -1.9286549331065743e-15
0.0 294.0 -9.643274665532871e-16
0.0 296.0 -9.643274665532871e-16
0.0 298.0 0.0
0.0 300.0 -1.9286549331065743e-15
0.0 302.0 -9.643274665532871e-16
0.0 304.0 -1.9286549331065743e-15
0.0 306.0 -9.643274665532871e-16
0.0 308.0 -9.643274665532871e-16
0.0 310.0 -9.643274665532871e-16
0.0 312.0 -9.643274665532871e-16
0.0 314.0 -1.9286549331065743e-15
0.0 316.0 -5.785964799319725e-15
0.0 318.0 -1.9286549331065743e-15
0.0 320.0 0.0
0.0 322.0 0.0
0.0 324.0 -1.9286549331065743e-15
0.0 326.0 -9.643274665532871e-16
0.0 328.0 -1.9286549331065743e-15
0.0 330.0 -4.821637332766436e-15
0.0 332.0 -1.9286549331065743e-15
0.0 334.0 -1.9286549331065743e-15
0.0 336.0 -1.9286549331065743e-15
0.0 338.0 -1.9286549331065743e-15
0.0 340.0 -1.9286549331065743e-15
0.0 342.0 -2.892982399659862e-15
0.0 344.0 0.0
0.0 346.0 -1.9286549331065743e-15
0.0 348.0 -4.821637332766436e-15
0.0 350.0 -9.643274665532871e-16
0.0 352.0 -1.9286549331065743e-15
0.0 354.0 -1.9286549331065743e-15
0.0 356.0 -9.643274665532871e-16
0.0 358.0 -9.643274665532871e-16
5.0 0.0 -0.9355351277379744
5.0 2.0 -0.928517784661112
5.0 4.0 -0.9208482174590716
5.0 6.0 -0.9125572040652581
5.0 8.0 -0.9036866648048193
5.0 10.0 -0.8942888754223187
5.0 12.0 -0.8844254215949009
5.0 14.0 -0.8741659347464782
5.0 16.0 -0.8635866544838848
5.0 18.0 -0.8527688664301715
5.0 20.0 -0.8417972656627303
5.0 22.0 -0.8307582955016296
5.0 24.0 -0.8197385092411803
5.0 26.0 -0.8088229988355977
5.0 28.0 -0.7980939298288836
5.0 30.0 -0.7876292162591786
5.0 32.0 -0.7775013631562588
5.0 34.0 -0.767776497848428
5.0 36.0 -0.7585136048236246
5.0 38.0 -0.7497639725300291
5.0 40.0 -0.7415708543912541
5.0 42.0 -0.7339693405522398
5.0 44.0 -0.7269864315360307
5.0 46.0 -0.7206413001326093
5.0 48.0 -0.714945723502568
5.0 50.0 -0.7099046637041557
5.0 52.0 -0.705516971689414
5.0 54.0 -0.7017761873177888
5.0 56.0 -0.6986714061618803
5.0 58.0 -0.6961881828873028
5.0 60.0 -0.6943094408255018
5.0 62.0 -0.6930163580562367
5.0 64.0 -0.692289201880668
5.0 66.0 -0.6921080859704354
5.0 68.0 -0.6924536276611208
5.0 70.0 -0.6933074867245346
5.0 72.0 -0.6946527713774973
5.0 74.0 -0.6964743021170694
5.0 76.0 -0.6987587290526892
5.0 78.0 -0.7014945035698599
5.0 80.0 -0.7046717102489785
5.0 82.0 -0.7082817698297562
5.0 84.0 -0.7123170285235907
5.0 86.0 -0.7167702530166252
5.0 88.0 -0.721634053969895
5.0 90.0 -0.7269002636148453
5.0 92.0 -0.7325592950726102
5.0 94.0 -0.7385995122070141
5.0 96.0 -0.7450066390727267
5.0 98.0 -0.7517632372677224
5.0 100.0 -0.7588482776863115
5.0 102.0 -0.7662368302659296
5.0 104.0 -0.7738998913363391
5.0 106.0 -0.7818043631751105
5.0 108.0 -0.7899131944692368
5.0 110.0 -0.7981856837682997
5.0 112.0 -0.8065779409457157
5.0 114.0 -0.8150434944775092
5.0 116.0 -0.8235340253667638
5.0 118.0 -0.8320002021764343
5.0 120.0 -0.8403925862738173
5.0 122.0 -0.8486625723977571
5.0 124.0 -0.8567633273343365
5.0 126.0 -0.8646506890395806
5.0 128.0 -0.8722839900757596
5.0 130.0 -0.8796267727007689
5.0 132.0 -0.8866473682031094
5.0 134.0 -0.8933193198170353
5.0 136.0 -0.8996216363835638
5.0 138.0 -0.9055388723633034
5.0 140.0 -0.9110610383331175
5.0 142.0 -0.9161833541842344
5.0 144.0 -0.9209058643961434
5.0 146.0 -0.9252329405750176
5.0 148.0 -0.929172700609025
5.0 150.0 -0.9327363761206744
5.0 152.0 -0.9359376603360932
5.0 154.0 -0.9387920671189752
5.0 156.0 -0.94131632892392
5.0 158.0 -0.9435278570933543
5.0 160.0 -0.9454442826021957
5.0 162.0 -0.9470830894275062
5.0 164.0 -0.9484613465731364
5.0 166.0 -0.9495955387777886
5.0 168.0 -0.9505014904001702
5.0 170.0 -0.9511943721712256
5.0 172.0 -0.9516887766276
5.0 174.0 -0.9519988452205396
5.0 176.0 -0.9521384283925821
5.0 178.0 -0.9521212593339723
5.0 180.0 -0.951961122624837
5.0 182.0 -0.9516720004504681
5.0 184.0 -0.9512681814262578
5.0 186.0 -0.950764320142474
5.0 188.0 -0.9501754391739203
5.0 190.0 -0.9495168693175043
5.0 192.0 -0.9488041280310178
5.0 194.0 -0.9480527402490052
5.0 196.0 -0.9472780097408863
5.0 198.0 -0.9464947527480351
5.0 200.0 -0.9457170085940619
5.0 202.0 -0.9449577441296537
5.0 204.0 -0.9442285701034032
5.0 206.0 -0.9435394877397457
5.0 208.0 -0.9428986829035528
5.0 210.0 -0.9423123832491654
5.0 212.0 -0.9417847907651522
5.0 214.0 -0.9413180982762447
5.0 216.0 -0.9409125939496553
5.0 218.0 -0.9405668529229506
5.0 220.0 -0.9402780101055164
5.0 222.0 -0.9400421033033458
5.0 224.0 -0.9398544713706403
5.0 226.0 -0.9397101883735499
5.0 228.0 -0.9396045119933832
5.0 230.0 -0.9395333227768503
5.0 232.0 -0.939493530473149
5.0 234.0 -0.9394834246248617
5.0 236.0 -0.9395029487718192
5.0 238.0 -0.939553880984691
5.0 240.0 -0.939639907804042
5.0 242.0 -0.9397665838033108
5.0 244.0 -0.9399411746603304
5.0 246.0 -0.9401723875238424
5.0 248.0 -0.9404699982974779
5.0 250.0 -0.940844390936072
5.0 252.0 -0.9413060286771563
5.0 254.0 -0.9418648810664925
5.0 256.0 -0.9425298334775934
5.0 258.0 -0.9433081074240584
5.0 260.0 -0.9442047202356059
5.0 262.0 -0.94522201159552
5.0 264.0 -0.9463592620665209
5.0 266.0 -0.9476124251728737
5.0 268.0 -0.9489739900218148
5.0 270.0 -0.9504329860420057
5.0 272.0 -0.9519751354253508
5.0 274.0 -0.9535831525314789
5.0 276.0 -0.9552371831042216
5.0 278.0 -0.956915369901971
5.0 280.0 -0.9585945254872862
5.0 282.0 -0.9602508876648519
5.0 284.0 -0.9618609285873182
5.0 286.0 -0.9634021850328169
5.0 288.0 -0.9648540749439426
5.0 290.0 -0.9661986641368101
5.0 292.0 -0.967421347253513
5.0 294.0 -0.9685114086310853
5.0 296.0 -0.9694624318524834
5.0 298.0 -0.9702725313426104
5.0 300.0 -0.9709443854276019
5.0 302.0 -0.9714850576675366
5.0 304.0 -0.971905601795235
5.0 306.0 -0.9722204549514756
5.0 308.0 -0.9724466337184983
5.0 310.0 -0.9726027572663314
5.0 312.0 -0.9727079312385846
5.0 314.0 -0.9727805342971952
5.0 316.0 -0.9728369560190854
5.0 318.0 -0.9728903396474267
5.0 320.0 -0.9729493856921905
5.0 322.0 -0.973017272313359
5.0 324.0 -0.9730907457065536
5.0 326.0 -0.9731594283930802
5.0 328.0 -0.973205385585431
5.0 330.0 -0.9732029799802505
5.0 332.0 -0.9731190338611063
5.0 334.0 -0.9729133048006553
5.0 336.0 -0.9725392681218992
5.0 338.0 -0.9719451862283914
5.0 340.0 -0.9710754325579172
5.0 342.0 -0.9698720268369532
5.0 344.0 -0.968276329037594
5.0 346.0 -0.9662308324018147
5.0 348.0 -0.9636809914289435
5.0 350.0 -0.9605770190233522
5.0 352.0 -0.9568755881356519
5.0 354.0 -0.9525413771230894
5.0 356.0 -0.9475484044863072
5.0 358.0 -0.9418811072645634
10.0 0.0 -3.634867252912718
10.0 2.0 -3.6247643187540697
10.0 4.0 -3.6097269601714563
10.0 6.0 -3.590259906261714
10.0 8.0 -3.567000928259889
10.0 10.0 -3.540683496133185
10.0 12.0 -3.5120975650993183
10.0 14.0 -3.4820509803773323
10.0 16.0 -3.451333724836267
10.0 18.0 -3.4206868404501014
10.0 20.0 -3.3907773733613924
10.0 22.0 -3.362180164369641
10.0 24.0 -3.3353667691520474
10.0 26.0 -3.310701279709348
10.0 28.0 -3.288442361362407
10.0 30.0 -3.2687504452640948
10.0 32.0 -3.251698747286364
10.0 34.0 -3.2372866368418
10.0 36.0 -3.2254538629010914
10.0 38.0 -3.216094259350701
10.0 40.0 -3.2090677873480193
10.0 42.0 -3.2042101059500308
10.0 44.0 -3.201339259516982
10.0 46.0 -3.200259486800884
10.0 48.0 -3.2007625424486585
10.0 50.0 -3.202627228618131
10.0 52.0 -3.205618023824929
10.0 54.0 -3.209483746381063
10.0 56.0 -3.2139571012743007
10.0 58.0 -3.218755755424482
10.0 60.0 -3.2235853092717406
10.0 62.0 -3.2281442355876244
10.0 64.0 -3.23213059177814
10.0 66.0 -3.2352501204208775
10.0 68.0 -3.2372252542643434
10.0 70.0 -3.2378045317871047
10.0 72.0 -3.2367719811311635
10.0 74.0 -3.2339561041004217
10.0 76.0 -3.229238147771558
10.0 78.0 -3.2225593613290022
10.0 80.0 -3.21392689377672
10.0 82.0 -3.203417911836649
10.0 84.0 -3.1911814427575558
10.0 86.0 -3.177437417145277
10.0 88.0 -3.162472438825656
10.0 90.0 -3.146631960427126
10.0 92.0 -3.130308789026726
10.0 94.0 -3.1139281575345814
10.0 96.0 -3.097929931480952
10.0 98.0 -3.08274883072362
10.0 100.0 -3.068793791019344
10.0 102.0 -3.056427744208476
10.0 104.0 -3.0459491455860777
10.0 106.0 -3.0375765229624703
10.0 108.0 -3.031437172040053
10.0 110.0 -3.0275608889614833
10.0 112.0 -3.0258793266681505
10.0 114.0 -3.0262312021234465
10.0 116.0 -3.028373184974603
10.0 118.0 -3.0319958887687615
10.0 120.0 -3.036743993588376
10.0 122.0 -3.042239188895958
10.0 124.0 -3.048104373230738
10.0 126.0 -3.0539874139504257
10.0 128.0 -3.0595827752418634
10.0 130.0 -3.064649470482093
10.0 132.0 -3.069024073177542
10.0 134.0 -3.0726279017639326
10.0 136.0 -3.075467940182643
10.0 138.0 -3.077631527258702
10.0 140.0 -3.0792753042913406
10.0 142.0 -3.0806093184552
10.0 144.0 -3.081877513425893
10.0 146.0 -3.0833360790443094
10.0 148.0 -3.085231265996564
10.0 150.0 -3.0877782921046135
10.0 152.0 -3.0911428721247343
10.0 154.0 -3.0954266974049096
10.0 156.0 -3.1006578870624217
10.0 158.0 -3.1067870482223587
10.0 160.0 -3.1136891471074724
10.0 162.0 -3.1211709403219774
10.0 164.0 -3.128983286362428
10.0 166.0 -3.1368372923542767
10.0 168.0 -3.144422987852173
10.0 170.0 -3.151429084727983
10.0 172.0 -3.1575623936425696
10.0 174.0 -3.162565618779001
10.0 176.0 -3.1662325190536738
10.0 178.0 -3.168419764151116
10.0 180.0 -3.169055174415321
10.0 182.0 -3.1681423596973026
10.0 184.0 -3.1657620168089817
10.0 186.0 -3.1620702791522204
10.0 188.0 -3.1572945303581834
10.0 190.0 -3.1517270168045552
10.0 192.0 -3.1457164631359626
10.0 194.0 -3.139657763291377
10.0 196.0 -3.133979738528386
10.0 198.0 -3.1291309605886215
10.0 200.0 -3.1255637454053966
10.0 202.0 -3.1237166158860425
10.0 204.0 -3.123995772785004
10.0 206.0 -3.1267563484972443
10.0 208.0 -3.1322843979654067
10.0 210.0 -3.1407806654255714
10.0 212.0 -3.1523471392461904
10.0 214.0 -3.1669772779269287
10.0 216.0 -3.18455058666467
10.0 218.0 -3.2048319845249553
10.0 220.0 -3.2274761650323542
10.0 222.0 -3.252036944665978
10.0 224.0 -3.2779814236590155
10.0 226.0 -3.304708642636788
10.0 228.0 -3.33157228415144
10.0 230.0 -3.3579068122197113
10.0 232.0 -3.383056243414257
10.0 234.0 -3.4064044934187505
10.0 236.0 -3.427405958771686
10.0 238.0 -3.4456147132508725
10.0 240.0 -3.460710478120406
10.0 242.0 -3.472519428440436
10.0 244.0 -3.4810279800553463
10.0 246.0 -3.486387998667246
10.0 248.0 -3.488912385831986
10.0 250.0 -3.4890606909829507
10.0 252.0 -3.487415202423441
10.0 254.0 -3.4846487876775223
10.0 256.0 -3.481486480984795
10.0 258.0 -3.4786633608893087
10.0 260.0 -3.4768815597025564
10.0 262.0 -3.4767692728932365
10.0 264.0 -3.478844402898973
10.0 266.0 -3.483485023278419
10.0 268.0 -3.4909082507301297
10.0 270.0 -3.5011584373154307
10.0 272.0 -3.5141049138367473
10.0 274.0 -3.529448889467175
10.0 276.0 -3.546738592070776
10.0 278.0 -3.56539135414475
10.0 280.0 -3.5847211312130565
10.0 282.0 -3.603969884301759
10.0 284.0 -3.6223413452792825
10.0 286.0 -3.6390358696215523
10.0 288.0 -3.653285302569044
10.0 290.0 -3.6643869702310456
10.0 292.0 -3.6717359941596373
10.0 294.0 -3.674855081727804
10.0 296.0 -3.6734207748633203
10.0 298.0 -3.667284905116894
10.0 300.0 -3.6564898015787235
10.0 302.0 -3.641275741572456
10.0 304.0 -3.6220793138971863
10.0 306.0 -3.5995218198772463
10.0 308.0 -3.574387537183235
10.0 310.0 -3.547592516476255
10.0 312.0 -3.5201454300489554
10.0 314.0 -3.4931026991121863
10.0 316.0 -3.4675205804116422
10.0 318.0 -3.4444070411211394
10.0 320.0 -3.4246761066031524
10.0 322.0 -3.4091069946490373
10.0 324.0 -3.3983098467523765
10.0 326.0 -3.392699328266804
10.0 328.0 -3.3924768720001315
10.0 330.0 -3.397621929616542
10.0 332.0 -3.4078922841921573
10.0 334.0 -3.4228332487763273
10.0 336.0 -3.4417953940372463
10.0 338.0 -3.463960269342961
10.0 340.0 -3.4883733658980214
10.0 342.0 -3.5139832918502183
10.0 344.0 -3.539685784048187
10.0 346.0 -3.564370793030119
10.0 348.0 -3.5869704972965795
10.0 350.0 -3.6065058001517847
10.0 352.0 -3.622128713644528
10.0 354.0 -3.633158103558621
10.0 356.0 -3.6391065908437312
10.0 358.0 -3.639696969322089
15.0 0.0 -8.390724490404862
15.0 2.0 -8.322595625201117
15.0 4.0 -8.24320772306997
15.0 6.0 -8.155115187699964
15.0 8.0 -8.061266921251315
15.0 10.0 -7.964849114193234
15.0 12.0 -7.869067772064056
15.0 14.0 -7.776894423244204
15.0 16.0 -7.6908133634007525
15.0 18.0 -7.6126141686039315
15.0 20.0 -7.543266983015995
15.0 22.0 -7.48290220163484
15.0 24.0 -7.430895322571897
15.0 26.0 -7.386037623730012
15.0 28.0 -7.346759101915149
15.0 30.0 -7.311365234354565
15.0 32.0 -7.278254177840574
15.0 34.0 -7.246093203734381
15.0 36.0 -7.213947052666896
15.0 38.0 -7.18136078161576
15.0 40.0 -7.148402467714062
15.0 42.0 -7.115667917497403
15.0 44.0 -7.084244715833286
15.0 46.0 -7.0556314129389
15.0 48.0 -7.031611771789676
15.0 50.0 -7.014092460854496
15.0 52.0 -7.004921476324436
15.0 54.0 -7.0057098694202535
15.0 56.0 -7.017678927065351
15.0 58.0 -7.041549247754063
15.0 60.0 -7.0774793948244685
15.0 62.0 -7.12505272297747
15.0 64.0 -7.183303805072127
15.0 66.0 -7.250772007442071
15.0 68.0 -7.325569681638601
15.0 70.0 -7.405455879192081
15.0 72.0 -7.487912370344193
15.0 74.0 -7.570225157530226
15.0 76.0 -7.6495791388416166
15.0 78.0 -7.72317371530035
15.0 80.0 -7.788361742703282
15.0 82.0 -7.8428043313148965
15.0 84.0 -7.884623196541788
15.0 86.0 -7.91252570913214
15.0 88.0 -7.925879766495719
15.0 90.0 -7.924726799099072
15.0 92.0 -7.909737533241197
15.0 94.0 -7.8821292606375595
15.0 96.0 -7.843568694990935
15.0 98.0 -7.796078853285643
15.0 100.0 -7.741955308940851
15.0 102.0 -7.683683826431632
15.0 104.0 -7.623844740293038
15.0 106.0 -7.564992642613957
15.0 108.0 -7.509511125873495
15.0 110.0 -7.4594560358607875
15.0 112.0 -7.416410877069187
15.0 114.0 -7.381380800307872
15.0 116.0 -7.354746442912451
15.0 118.0 -7.336288015379283
15.0 120.0 -7.32527698196832
15.0 122.0 -7.320620935888318
15.0 124.0 -7.321039348084023
15.0 126.0 -7.325244985454137
15.0 128.0 -7.332107795473797
15.0 130.0 -7.340783631218889
15.0 132.0 -7.350797396795152
15.0 134.0 -7.36207716621193
15.0 136.0 -7.374941412311435
15.0 138.0 -7.390045408509479
15.0 140.0 -7.408295433744073
15.0 142.0 -7.430740949094182
15.0 144.0 -7.458455452633935
15.0 146.0 -7.492416082955122
15.0 148.0 -7.53339023184455
15.0 150.0 -7.58183492299815
15.0 152.0 -7.637812425497761
15.0 154.0 -7.700924419049189
15.0 156.0 -7.770267411824364
15.0 158.0 -7.844413597924529
15.0 160.0 -7.921422803366065
15.0 162.0 -7.9988913523121905
15.0 164.0 -8.074041906148217
15.0 166.0 -8.143854868900748
15.0 168.0 -8.205237798890153
15.0 170.0 -8.255225240846356
15.0 172.0 -8.291197295286588
15.0 174.0 -8.311099923642512
15.0 176.0 -8.313642819653754
15.0 178.0 -8.298443591614475
15.0 180.0 -8.266085078200337
15.0 182.0 -8.218061626714775
15.0 184.0 -8.15661190010102
15.0 186.0 -8.084464822519385
15.0 188.0 -8.004550418984405
15.0 190.0 -7.91973741399509
15.0 192.0 -7.832649598292175
15.0 194.0 -7.745586743810955
15.0 196.0 -7.660543081243681
15.0 198.0 -7.579288565854814
15.0 200.0 -7.5034642734805885
15.0 202.0 -7.434646904770844
15.0 204.0 -7.374355940227994
15.0 206.0 -7.32400281260555
15.0 208.0 -7.284804795044448
15.0 210.0 -7.257699059173626
15.0 212.0 -7.2432909040961055
15.0 214.0 -7.2418560102861775
15.0 216.0 -7.253395231207725
15.0 218.0 -7.277719361711247
15.0 220.0 -7.314527804900398
15.0 222.0 -7.363444135072391
15.0 224.0 -7.423984191548037
15.0 226.0 -7.495454648066509
15.0 228.0 -7.5768043620355865
15.0 230.0 -7.666468833321055
15.0 232.0 -7.762254087383696
15.0 234.0 -7.861299319047063
15.0 236.0 -7.960141405796043
15.0 238.0 -8.05488522709839
15.0 240.0 -8.14146753143933
15.0 242.0 -8.215991612704718
15.0 244.0 -8.275103505537313
15.0 246.0 -8.316373019426534
15.0 248.0 -8.33863159476185
15.0 250.0 -8.342207242942155
15.0 252.0 -8.328995378351365
15.0 254.0 -8.302323961289598
15.0 256.0 -8.266612797688289
15.0 258.0 -8.226876561073388
15.0 260.0 -8.188158428122378
15.0 262.0 -8.154991518810991
15.0 264.0 -8.13096826852505
15.0 266.0 -8.11846494379293
15.0 268.0 -8.118534071735507
15.0 270.0 -8.13095103200552
15.0 272.0 -8.154384870889434
15.0 274.0 -8.186655268055794
15.0 276.0 -8.225034242945384
15.0 278.0 -8.266550956000136
15.0 280.0 -8.30826137660084
15.0 282.0 -8.34745321144726
15.0 284.0 -8.38177081793585
15.0 286.0 -8.409262732246894
15.0 288.0 -8.42837124896909
15.0 290.0 -8.437893944412329
15.0 292.0 -8.436947949522153
15.0 294.0 -8.424959629036842
15.0 296.0 -8.401688829187842
15.0 298.0 -8.367282940193215
15.0 300.0 -8.322345566440813
15.0 302.0 -8.26799929192903
15.0 304.0 -8.205921655175208
15.0 306.0 -8.13833700499175
15.0 308.0 -8.067953488698546
15.0 310.0 -7.9978432355627405
15.0 312.0 -7.931273601561207
15.0 314.0 -7.87150613643318
15.0 316.0 -7.821585450058542
15.0 318.0 -7.784140901188229
15.0 320.0 -7.761220112211607
15.0 322.0 -7.7541664153853365
15.0 324.0 -7.76354492392326
15.0 326.0 -7.789116173546654
15.0 328.0 -7.829853302417674
15.0 330.0 -7.883998316653562
15.0 332.0 -7.949153857347407
15.0 334.0 -8.022407338311522
15.0 336.0 -8.100482993748733
15.0 338.0 -8.179913930411676
15.0 340.0 -8.257221760276023
15.0 342.0 -8.329087914216979
15.0 344.0 -8.39250052921432
15.0 346.0 -8.444864935924647
15.0 348.0 -8.484073369245667
15.0 350.0 -8.50853802581549
15.0 352.0 -8.5171980763128
15.0 354.0 -8.509513882412286
15.0 356.0 -8.485460322141462
15.0 358.0 -8.44552672788897
20.0 0.0 -16.396567785220476
20.0 2.0 -16.42063919830707
20.0 4.0 -16.405395464327142
20.0 6.0 -16.34162791645504
20.0 8.0 -16.228841924164538
20.0 10.0 -16.07574009606243
20.0 12.0 -15.89793172248234
20.0 14.0 -15.713272649690534
20.0 16.0 -15.536496669022345
20.0 18.0 -15.375121397708117
20.0 20.0 -15.228018368413593
20.0 22.0 -15.087095965196891
20.0 24.0 -14.941509740582035
20.0 26.0 -14.782721817073794
20.0 28.0 -14.60808145214903
20.0 30.0 -14.421235344982552
20.0 32.0 -14.229551639188244
20.0 34.0 -14.04044727438488
20.0 36.0 -13.858741211699678
20.0 38.0 -13.686077644284772
20.0 40.0 -13.52213931922483
20.0 42.0 -13.366584783515204
20.0 44.0 -13.220580267471737
20.0 46.0 -13.087281193815514
20.0 48.0 -12.971285792462945
20.0 50.0 -12.877542883437078
20.0 52.0 -12.810262903801133
20.0 54.0 -12.772163370196912
20.0 56.0 -12.764115157595942
20.0 58.0 -12.78510482595388
20.0 60.0 -12.832409078213779
20.0 62.0 -12.901924953728361
20.0 64.0 -12.988641683747188
20.0 66.0 -13.087239521090508
20.0 68.0 -13.192759601765893
20.0 70.0 -13.301237153113332
20.0 72.0 -13.410165721395224
20.0 74.0 -13.51868469807837
20.0 76.0 -13.62744815559356
20.0 78.0 -13.73820703584247
20.0 80.0 -13.853186216070142
20.0 82.0 -13.97435330375632
20.0 84.0 -14.102672015287146
20.0 86.0 -14.237429760032889
20.0 88.0 -14.375733442336893
20.0 90.0 -14.512272020715237
20.0 92.0 -14.639440148584251
20.0 94.0 -14.747903161155895
20.0 96.0 -14.827656553231394
20.0 98.0 -14.869565160945108
20.0 100.0 -14.867209857769517
20.0 102.0 -14.818622834379502
20.0 104.0 -14.727296015532376
20.0 106.0 -14.601934792653058
20.0 108.0 -14.454885889548766
20.0 110.0 -14.299747915781948
20.0 112.0 -14.148983775828292
20.0 114.0 -14.012230409035588
